"Titre de tracé : t1_2022"
"#","Date Heure, GMT+01:00","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp1)","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp2)","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp3)","Temp., °F (LGR S/N: 21065764, SEN S/N: 21065764, LBL: temp4)","Bouton Bas (LGR S/N: 21065764)","Bouton Haut (LGR S/N: 21065764)","Hôte connecté (LGR S/N: 21065764)","Arrêté (LGR S/N: 21065764)","Fin de fichier (LGR S/N: 21065764)"
1623,03/19/22 12:00:00 PM,46.362,47.433,-68.613,47.694,,,,,
1624,03/19/22 12:15:00 PM,46.447,47.428,-69.083,47.691,,,,,
1625,03/19/22 12:30:00 PM,46.542,47.428,-68.613,47.694,,,,,
1626,03/19/22 12:45:00 PM,46.643,47.431,-68.202,47.694,,,,,
1627,03/19/22 01:00:00 PM,46.744,47.437,-67.797,47.694,,,,,
1628,03/19/22 01:15:00 PM,46.848,47.442,-67.477,47.691,,,,,
1629,03/19/22 01:30:00 PM,46.953,47.453,-66.951,47.689,,,,,
1630,03/19/22 01:45:00 PM,47.059,47.464,-67.425,47.683,,,,,
1631,03/19/22 02:00:00 PM,47.165,47.476,-67.083,47.680,,,,,
1632,03/19/22 02:15:00 PM,47.275,47.494,-65.823,47.674,,,,,
1633,03/19/22 02:30:00 PM,47.388,47.518,-66.024,47.674,,,,,
1634,03/19/22 02:45:00 PM,47.502,47.539,-66.127,47.669,,,,,
1635,03/19/22 03:00:00 PM,47.613,47.563,-66.075,47.665,,,,,
1636,03/19/22 03:15:00 PM,47.725,47.588,-65.596,47.660,,,,,
1637,03/19/22 03:30:00 PM,47.836,47.615,-65.722,47.655,,,,,
1638,03/19/22 03:45:00 PM,47.943,47.646,-64.829,47.651,,,,,
1639,03/19/22 04:00:00 PM,48.051,47.694,-64.658,47.651,,,,,
1640,03/19/22 04:15:00 PM,48.153,47.716,-64.561,47.649,,,,,
1641,03/19/22 04:30:00 PM,48.252,47.752,-65.949,47.644,,,,,
1642,03/19/22 04:45:00 PM,48.339,47.786,-66.433,47.638,,,,,
1643,03/19/22 05:00:00 PM,48.418,47.822,-67.266,47.633,,,,,
1644,03/19/22 05:15:00 PM,48.497,47.856,-67.743,47.633,,,,,
1645,03/19/22 05:30:00 PM,48.569,47.892,-68.013,47.629,,,,,
1646,03/19/22 05:45:00 PM,48.636,47.932,-67.932,47.626,,,,,
1647,03/19/22 06:00:00 PM,48.700,47.968,-68.584,47.624,,,,,
1648,03/19/22 06:15:00 PM,48.760,48.004,-69.167,47.619,,,,,
1649,03/19/22 06:30:00 PM,48.814,48.036,-69.817,47.615,,,,,
1650,03/19/22 06:45:00 PM,48.859,48.070,-70.074,47.610,,,,,
1651,03/19/22 07:00:00 PM,48.900,48.105,-71.338,47.604,,,,,
1652,03/19/22 07:15:00 PM,48.936,48.137,-72.310,47.599,,,,,
1653,03/19/22 07:30:00 PM,48.963,48.166,-73.829,47.588,,,,,
1654,03/19/22 07:45:00 PM,48.988,48.196,-75.120,47.579,,,,,
1655,03/19/22 08:00:00 PM,49.008,48.227,-75.494,47.577,,,,,
1656,03/19/22 08:15:00 PM,49.019,48.258,-76.787,47.574,,,,,
1657,03/19/22 08:30:00 PM,49.024,48.288,-76.931,47.577,,,,,
1658,03/19/22 08:45:00 PM,49.024,48.319,-76.895,47.577,,,,,
1659,03/19/22 09:00:00 PM,49.019,48.346,-77.255,47.579,,,,,
1660,03/19/22 09:15:00 PM,49.014,48.376,-75.874,47.590,,,,,
1661,03/19/22 09:30:00 PM,49.005,48.407,-75.323,47.595,,,,,
1662,03/19/22 09:45:00 PM,48.992,48.436,-75.053,47.599,,,,,
1663,03/19/22 10:00:00 PM,48.978,48.457,-74.420,47.602,,,,,
1664,03/19/22 10:15:00 PM,48.958,48.479,-74.551,47.604,,,,,
1665,03/19/22 10:30:00 PM,48.936,48.497,-74.718,47.608,,,,,
1666,03/19/22 10:45:00 PM,48.907,48.513,-74.718,47.610,,,,,
1667,03/19/22 11:00:00 PM,48.875,48.529,-74.751,47.613,,,,,
1668,03/19/22 11:15:00 PM,48.841,48.540,-75.257,47.615,,,,,
1669,03/19/22 11:30:00 PM,48.799,48.555,-75.154,47.619,,,,,
1670,03/19/22 11:45:00 PM,48.758,48.564,-75.460,47.619,,,,,
1671,03/20/22 12:00:00 AM,48.713,48.571,-75.631,47.620,,,,,
1672,03/20/22 12:15:00 AM,48.663,48.578,-75.838,47.624,,,,,
1673,03/20/22 12:30:00 AM,48.610,48.583,-76.047,47.626,,,,,
1674,03/20/22 12:45:00 AM,48.555,48.585,-76.432,47.629,,,,,
1675,03/20/22 01:00:00 AM,48.497,48.585,-76.680,47.633,,,,,
1676,03/20/22 01:15:00 AM,48.432,48.585,-76.931,47.635,,,,,
1677,03/20/22 01:30:00 AM,48.369,48.585,-77.003,47.640,,,,,
1678,03/20/22 01:45:00 AM,48.301,48.580,-76.787,47.644,,,,,
1679,03/20/22 02:00:00 AM,48.232,48.578,-77.255,47.649,,,,,
1680,03/20/22 02:15:00 AM,48.160,48.569,-77.291,47.651,,,,,
1681,03/20/22 02:30:00 AM,48.087,48.560,-77.766,47.655,,,,,
1682,03/20/22 02:45:00 AM,48.011,48.549,-78.437,47.658,,,,,
1683,03/20/22 03:00:00 AM,47.937,48.535,-79.470,47.655,,,,,
1684,03/20/22 03:15:00 AM,47.856,48.519,-79.863,47.658,,,,,
1685,03/20/22 03:30:00 AM,47.777,48.504,-80.140,47.660,,,,,
1686,03/20/22 03:45:00 AM,47.696,48.488,-79.510,47.665,,,,,
1687,03/20/22 04:00:00 AM,47.615,48.468,-79.587,47.671,,,,,
1688,03/20/22 04:15:00 AM,47.532,48.452,-79.704,47.674,,,,,
1689,03/20/22 04:30:00 AM,47.446,48.430,-80.948,47.680,,,,,
1690,03/20/22 04:45:00 AM,47.356,48.407,-81.276,47.680,,,,,
1691,03/20/22 05:00:00 AM,47.266,48.385,-81.402,47.685,,,,,
1692,03/20/22 05:15:00 AM,47.176,48.360,-81.567,47.691,,,,,
1693,03/20/22 05:30:00 AM,47.084,48.335,-81.693,47.694,,,,,
1694,03/20/22 05:45:00 AM,46.994,48.308,-81.359,47.696,,,,,
1695,03/20/22 06:00:00 AM,46.902,48.279,-81.609,47.701,,,,,
1696,03/20/22 06:15:00 AM,46.809,48.249,-81.778,47.705,,,,,
1697,03/20/22 06:30:00 AM,46.719,48.218,-81.693,47.707,,,,,
1698,03/20/22 06:45:00 AM,46.627,48.184,-80.743,47.710,,,,,
1699,03/20/22 07:00:00 AM,46.533,48.153,-80.622,47.716,,,,,
1700,03/20/22 07:15:00 AM,46.443,48.121,-80.219,47.719,,,,,
1701,03/20/22 07:30:00 AM,46.357,48.087,-79.942,47.725,,,,,
1702,03/20/22 07:45:00 AM,46.270,48.051,-80.021,47.730,,,,,
1703,03/20/22 08:00:00 AM,46.186,48.020,-76.787,47.739,,,,,
1704,03/20/22 08:15:00 AM,46.108,47.989,-73.156,47.741,,,,,
1705,03/20/22 08:30:00 AM,46.038,47.953,-68.013,47.746,,,,,
1706,03/20/22 08:45:00 AM,45.977,47.959,-67.108,47.752,,,,,
1707,03/20/22 09:00:00 AM,45.923,48.018,-65.747,47.755,,,,,
1708,03/20/22 09:15:00 AM,45.878,47.671,-64.055,47.757,,,,,
1709,03/20/22 09:30:00 AM,45.844,47.908,-63.416,47.761,,,,,
1710,03/20/22 09:45:00 AM,45.817,48.097,-63.346,47.755,,,,,
1711,03/20/22 10:00:00 AM,45.793,47.923,-62.516,47.739,,,,,
1712,03/20/22 10:15:00 AM,45.783,47.937,-64.732,47.701,,,,,
1713,03/20/22 10:30:00 AM,45.784,47.928,-63.722,47.700,,,,,
1714,03/20/22 10:45:00 AM,45.799,47.984,-64.008,47.689,,,,,
1715,03/20/22 11:00:00 AM,45.808,47.894,-65.898,47.676,,,,,
1716,03/20/22 11:15:00 AM,45.837,47.826,-67.691,47.676,,,,,
1717,03/20/22 11:30:00 AM,45.882,47.518,-69.419,47.674,,,,,
1718,03/20/22 11:45:00 AM,45.928,47.332,-70.046,47.669,,,,,
1719,03/20/22 12:00:00 PM,45.997,47.311,-70.161,47.683,,,,,
1720,03/20/22 12:15:00 PM,46.063,47.296,-69.731,47.683,,,,,
1721,03/20/22 12:30:00 PM,46.143,47.286,-68.777,47.696,,,,,
1722,03/20/22 12:45:00 PM,46.225,47.277,-69.000,47.707,,,,,
1723,03/20/22 01:00:00 PM,46.308,47.275,-67.610,47.714,,,,,
1724,03/20/22 01:15:00 PM,46.386,47.269,-67.610,47.710,,,,,
1725,03/20/22 01:30:00 PM,46.463,47.269,-66.536,47.710,,,,,
1726,03/20/22 01:45:00 PM,46.546,47.269,-67.477,47.701,,,,,
1727,03/20/22 02:00:00 PM,46.627,47.266,-67.398,47.700,,,,,
1728,03/20/22 02:15:00 PM,46.717,47.275,-65.371,47.700,,,,,
1729,03/20/22 02:30:00 PM,46.807,47.282,-66.822,47.696,,,,,
1730,03/20/22 02:45:00 PM,46.899,47.291,-66.563,47.694,,,,,
1731,03/20/22 03:00:00 PM,46.989,47.302,-65.697,47.689,,,,,
1732,03/20/22 03:15:00 PM,47.080,47.316,-66.743,47.683,,,,,
1733,03/20/22 03:30:00 PM,47.174,47.325,-68.944,47.674,,,,,
1734,03/20/22 03:45:00 PM,47.257,47.338,-69.056,47.669,,,,,
1735,03/20/22 04:00:00 PM,47.338,47.347,-69.617,47.658,,,,,
1736,03/20/22 04:15:00 PM,47.412,47.363,-68.640,47.646,,,,,
1737,03/20/22 04:30:00 PM,47.482,47.381,-70.364,47.640,,,,,
1738,03/20/22 04:45:00 PM,47.543,47.401,-68.148,47.629,,,,,
1739,03/20/22 05:00:00 PM,47.595,47.413,-72.589,47.613,,,,,
1740,03/20/22 05:15:00 PM,47.644,47.428,-73.959,47.602,,,,,
1741,03/20/22 05:30:00 PM,47.694,47.457,-73.700,47.604,,,,,
1742,03/20/22 05:45:00 PM,47.741,47.484,-73.061,47.610,,,,,
1743,03/20/22 06:00:00 PM,47.788,47.509,-72.902,47.610,,,,,
1744,03/20/22 06:15:00 PM,47.831,47.534,-70.861,47.604,,,,,
1745,03/20/22 06:30:00 PM,47.869,47.559,-71.338,47.602,,,,,
1746,03/20/22 06:45:00 PM,47.903,47.583,-73.667,47.595,,,,,
1747,03/20/22 07:00:00 PM,47.934,47.604,-71.009,47.593,,,,,
1748,03/20/22 07:15:00 PM,47.962,47.629,-73.347,47.590,,,,,
1749,03/20/22 07:30:00 PM,47.989,47.651,-73.412,47.588,,,,,
1750,03/20/22 07:45:00 PM,48.015,47.671,-74.025,47.584,,,,,
1751,03/20/22 08:00:00 PM,48.040,47.694,-74.123,47.583,,,,,
1752,03/20/22 08:15:00 PM,48.065,47.714,-74.519,47.579,,,,,
1753,03/20/22 08:30:00 PM,48.087,47.732,-74.652,47.577,,,,,
1754,03/20/22 08:45:00 PM,48.110,47.752,-74.785,47.574,,,,,
1755,03/20/22 09:00:00 PM,48.130,47.772,-75.323,47.570,,,,,
1756,03/20/22 09:15:00 PM,48.146,47.788,-75.804,47.565,,,,,
1757,03/20/22 09:30:00 PM,48.162,47.806,-76.328,47.559,,,,,
1758,03/20/22 09:45:00 PM,48.173,47.822,-76.257,47.557,,,,,
1759,03/20/22 10:00:00 PM,48.182,47.836,-77.582,47.554,,,,,
1760,03/20/22 10:15:00 PM,48.191,47.853,-77.291,47.557,,,,,
1761,03/20/22 10:30:00 PM,48.196,47.869,-77.546,47.559,,,,,
1762,03/20/22 10:45:00 PM,48.196,47.887,-77.291,47.557,,,,,
1763,03/20/22 11:00:00 PM,48.193,47.899,-77.039,47.557,,,,,
1764,03/20/22 11:15:00 PM,48.184,47.912,-77.472,47.557,,,,,
1765,03/20/22 11:30:00 PM,48.171,47.925,-77.766,47.557,,,,,
1766,03/20/22 11:45:00 PM,48.153,47.937,-78.815,47.557,,,,,
1767,03/21/22 12:00:00 AM,48.132,47.948,-78.815,47.559,,,,,
1768,03/21/22 12:15:00 AM,48.106,47.959,-78.549,47.563,,,,,
1769,03/21/22 12:30:00 AM,48.079,47.968,-78.099,47.563,,,,,
1770,03/21/22 12:45:00 AM,48.045,47.975,-78.777,47.565,,,,,
1771,03/21/22 01:00:00 AM,48.011,47.984,-73.156,47.570,,,,,
1772,03/21/22 01:15:00 AM,47.975,47.989,-73.219,47.574,,,,,
1773,03/21/22 01:30:00 AM,47.937,47.993,-77.472,47.574,,,,,
1774,03/21/22 01:45:00 AM,47.898,47.995,-78.362,47.577,,,,,
1775,03/21/22 02:00:00 AM,47.853,47.995,-78.853,47.577,,,,,
1776,03/21/22 02:15:00 AM,47.806,47.995,-79.238,47.577,,,,,
1777,03/21/22 02:30:00 AM,47.757,47.993,-79.587,47.579,,,,,
1778,03/21/22 02:45:00 AM,47.705,47.993,-79.046,47.583,,,,,
1779,03/21/22 03:00:00 AM,47.655,47.988,-79.199,47.588,,,,,
1780,03/21/22 03:15:00 AM,47.604,47.984,-77.951,47.590,,,,,
1781,03/21/22 03:30:00 AM,47.554,47.979,-78.475,47.595,,,,,
1782,03/21/22 03:45:00 AM,47.507,47.970,-78.399,47.599,,,,,
1783,03/21/22 04:00:00 AM,47.462,47.962,-78.248,47.602,,,,,
1784,03/21/22 04:15:00 AM,47.417,47.953,-78.212,47.604,,,,,
1785,03/21/22 04:30:00 AM,47.376,47.943,-78.137,47.608,,,,,
1786,03/21/22 04:45:00 AM,47.336,47.932,-77.656,47.610,,,,,
1787,03/21/22 05:00:00 AM,47.296,47.919,-77.219,47.610,,,,,
1788,03/21/22 05:15:00 AM,47.260,47.907,-77.472,47.613,,,,,
1789,03/21/22 05:30:00 AM,47.226,47.892,-75.667,47.615,,,,,
1790,03/21/22 05:45:00 AM,47.190,47.878,-78.025,47.615,,,,,
1791,03/21/22 06:00:00 AM,47.156,47.863,-78.248,47.619,,,,,
1792,03/21/22 06:15:00 AM,47.124,47.851,-78.549,47.619,,,,,
1793,03/21/22 06:30:00 AM,47.089,47.836,-78.930,47.619,,,,,
1794,03/21/22 06:45:00 AM,47.055,47.822,-78.853,47.619,,,,,
1795,03/21/22 07:00:00 AM,47.019,47.808,-78.853,47.620,,,,,
1796,03/21/22 07:15:00 AM,46.989,47.795,-76.752,47.624,,,,,
1797,03/21/22 07:30:00 AM,46.954,47.781,-75.019,47.626,,,,,
1798,03/21/22 07:45:00 AM,46.927,47.766,-75.154,47.629,,,,,
1799,03/21/22 08:00:00 AM,46.902,47.752,-74.519,47.633,,,,,
1800,03/21/22 08:15:00 AM,46.882,47.739,-73.539,47.635,,,,,
1801,03/21/22 08:30:00 AM,46.872,47.727,-71.518,47.635,,,,,
1802,03/21/22 08:45:00 AM,46.864,48.209,-67.558,47.638,,,,,
