"Titre de tracé : p2_2022"
"#","Date Heure, GMT+01:00","Tension, V (LGR S/N: 21065765, SEN S/N: 21065765, LBL: tension)","Temp., °F (LGR S/N: 21065765, SEN S/N: 21065765, LBL: temperature)","Temp., °F (LGR S/N: 21065765, SEN S/N: 21065765, LBL: remperature boite)","Hôte connecté (LGR S/N: 21065765)","Arrêté (LGR S/N: 21065765)","Fin de fichier (LGR S/N: 21065765)"
755,03/10/22 11:30:00 AM,1.51865,45.883,45.720,,,
756,03/10/22 11:45:00 AM,1.51808,46.128,45.943,,,
757,03/10/22 12:00:00 PM,1.51614,46.386,46.180,,,
758,03/10/22 12:15:00 PM,1.51648,46.623,46.443,,,
759,03/10/22 12:30:00 PM,1.51247,46.852,46.672,,,
760,03/10/22 12:45:00 PM,1.51175,47.089,46.899,,,
761,03/10/22 01:00:00 PM,1.51049,47.336,47.149,,,
762,03/10/22 01:15:00 PM,1.50927,47.532,47.345,,,
763,03/10/22 01:30:00 PM,1.50599,47.730,47.538,,,
764,03/10/22 01:45:00 PM,1.50542,47.937,47.741,,,
765,03/10/22 02:00:00 PM,1.50340,48.142,47.950,,,
766,03/10/22 02:15:00 PM,1.50237,48.326,48.153,,,
767,03/10/22 02:30:00 PM,1.50233,48.499,48.321,,,
768,03/10/22 02:45:00 PM,1.50301,48.700,48.519,,,
769,03/10/22 03:00:00 PM,1.50011,48.891,48.711,,,
770,03/10/22 03:15:00 PM,1.50027,49.066,48.897,,,
771,03/10/22 03:30:00 PM,1.49931,49.230,49.066,,,
772,03/10/22 03:45:00 PM,1.50072,49.368,49.228,,,
773,03/10/22 04:00:00 PM,1.49882,49.487,49.354,,,
774,03/10/22 04:15:00 PM,1.49996,49.582,49.456,,,
775,03/10/22 04:30:00 PM,1.49783,49.665,49.548,,,
776,03/10/22 04:45:00 PM,1.49992,49.748,49.636,,,
777,03/10/22 05:00:00 PM,1.49920,49.820,49.714,,,
778,03/10/22 05:15:00 PM,1.49844,49.887,49.789,,,
779,03/10/22 05:30:00 PM,1.50015,49.935,49.847,,,
780,03/10/22 05:45:00 PM,1.49958,49.966,49.888,,,
781,03/10/22 06:00:00 PM,1.49832,49.986,49.917,,,
782,03/10/22 06:15:00 PM,1.49920,50.011,49.944,,,
783,03/10/22 06:30:00 PM,1.49722,50.005,49.953,,,
784,03/10/22 06:45:00 PM,1.49996,49.977,49.939,,,
785,03/10/22 07:00:00 PM,1.49786,49.964,49.924,,,
786,03/10/22 07:15:00 PM,1.49832,49.908,49.894,,,
787,03/10/22 07:30:00 PM,1.49966,49.847,49.836,,,
788,03/10/22 07:45:00 PM,1.49947,49.795,49.784,,,
789,03/10/22 08:00:00 PM,1.49912,49.734,49.728,,,
790,03/10/22 08:15:00 PM,1.49928,49.681,49.678,,,
791,03/10/22 08:30:00 PM,1.50084,49.624,49.620,,,
792,03/10/22 08:45:00 PM,1.50107,49.557,49.559,,,
793,03/10/22 09:00:00 PM,1.50050,49.487,49.487,,,
794,03/10/22 09:15:00 PM,1.50084,49.413,49.420,,,
795,03/10/22 09:30:00 PM,1.50031,49.338,49.348,,,
796,03/10/22 09:45:00 PM,1.50175,49.275,49.280,,,
797,03/10/22 10:00:00 PM,1.50149,49.188,49.203,,,
798,03/10/22 10:15:00 PM,1.50122,49.131,49.136,,,
799,03/10/22 10:30:00 PM,1.50362,49.075,49.077,,,
800,03/10/22 10:45:00 PM,1.50099,48.988,49.003,,,
801,03/10/22 11:00:00 PM,1.50164,48.900,48.916,,,
802,03/10/22 11:15:00 PM,1.50229,48.825,48.839,,,
803,03/10/22 11:30:00 PM,1.50313,48.738,48.754,,,
804,03/10/22 11:45:00 PM,1.50404,48.645,48.666,,,
805,03/11/22 12:00:00 AM,1.50336,48.533,48.564,,,
806,03/11/22 12:15:00 AM,1.50385,48.421,48.456,,,
807,03/11/22 12:30:00 AM,1.50423,48.310,48.344,,,
808,03/11/22 12:45:00 AM,1.50145,48.202,48.234,,,
809,03/11/22 01:00:00 AM,1.50252,48.087,48.126,,,
810,03/11/22 01:15:00 AM,1.50443,47.968,48.006,,,
811,03/11/22 01:30:00 AM,1.50221,47.842,47.887,,,
812,03/11/22 01:45:00 AM,1.50568,47.732,47.772,,,
813,03/11/22 02:00:00 AM,1.50431,47.615,47.655,,,
814,03/11/22 02:15:00 AM,1.50488,47.489,47.532,,,
815,03/11/22 02:30:00 AM,1.50584,47.376,47.413,,,
816,03/11/22 02:45:00 AM,1.50668,47.271,47.302,,,
817,03/11/22 03:00:00 AM,1.50450,47.176,47.201,,,
818,03/11/22 03:15:00 AM,1.50515,47.075,47.100,,,
819,03/11/22 03:30:00 AM,1.50607,46.983,47.008,,,
820,03/11/22 03:45:00 AM,1.50481,46.877,46.904,,,
821,03/11/22 04:00:00 AM,1.50614,46.794,46.812,,,
822,03/11/22 04:15:00 AM,1.50614,46.737,46.738,,,
823,03/11/22 04:30:00 AM,1.50687,46.681,46.681,,,
824,03/11/22 04:45:00 AM,1.50610,46.593,46.598,,,
825,03/11/22 05:00:00 AM,1.50694,46.528,46.528,,,
826,03/11/22 05:15:00 AM,1.50664,46.463,46.463,,,
827,03/11/22 05:30:00 AM,1.50645,46.398,46.396,,,
828,03/11/22 05:45:00 AM,1.50698,46.357,46.346,,,
829,03/11/22 06:00:00 AM,1.50706,46.297,46.287,,,
830,03/11/22 06:15:00 AM,1.50793,46.242,46.231,,,
831,03/11/22 06:30:00 AM,1.50813,46.188,46.173,,,
832,03/11/22 06:45:00 AM,1.50698,46.137,46.121,,,
833,03/11/22 07:00:00 AM,1.50855,46.081,46.067,,,
834,03/11/22 07:15:00 AM,1.50698,46.013,46.006,,,
835,03/11/22 07:30:00 AM,1.50729,45.963,45.952,,,
836,03/11/22 07:45:00 AM,1.50771,45.918,45.903,,,
837,03/11/22 08:00:00 AM,1.50813,45.903,45.878,,,
838,03/11/22 08:15:00 AM,1.50809,45.907,45.869,,,
839,03/11/22 08:30:00 AM,1.50813,45.932,45.883,,,
840,03/11/22 08:45:00 AM,1.50790,45.982,45.923,,,
841,03/11/22 09:00:00 AM,1.50732,46.063,46.002,,,
842,03/11/22 09:15:00 AM,1.50805,46.103,46.042,,,
843,03/11/22 09:30:00 AM,1.50721,46.198,46.123,,,
844,03/11/22 09:45:00 AM,1.50519,46.366,46.270,,,
845,03/11/22 10:00:00 AM,1.50542,46.517,46.422,,,
846,03/11/22 10:15:00 AM,1.50305,46.607,46.528,,,
847,03/11/22 10:30:00 AM,1.50267,46.681,46.602,,,
848,03/11/22 10:45:00 AM,1.50202,46.758,46.674,,,
849,03/11/22 11:00:00 AM,1.50271,47.039,46.897,,,
850,03/11/22 11:15:00 AM,1.50122,47.201,47.073,,,
851,03/11/22 11:30:00 AM,1.50359,47.413,47.260,,,
852,03/11/22 11:45:00 AM,1.50259,47.554,47.421,,,
853,03/11/22 12:00:00 PM,1.49966,47.620,47.509,,,
854,03/11/22 12:15:00 PM,1.49981,47.674,47.583,,,
855,03/11/22 12:30:00 PM,1.50050,47.730,47.640,,,
856,03/11/22 12:45:00 PM,1.49954,47.800,47.705,,,
857,03/11/22 01:00:00 PM,1.50019,47.948,47.820,,,
858,03/11/22 01:15:00 PM,1.49859,48.105,47.975,,,
859,03/11/22 01:30:00 PM,1.50031,48.153,48.051,,,
860,03/11/22 01:45:00 PM,1.49943,48.196,48.101,,,
861,03/11/22 02:00:00 PM,1.50076,48.232,48.146,,,
862,03/11/22 02:15:00 PM,1.50172,48.290,48.204,,,
863,03/11/22 02:30:00 PM,1.50149,48.319,48.243,,,
864,03/11/22 02:45:00 PM,1.50118,48.351,48.277,,,
865,03/11/22 03:00:00 PM,1.50149,48.447,48.360,,,
866,03/11/22 03:15:00 PM,1.50000,48.472,48.394,,,
867,03/11/22 03:30:00 PM,1.49969,48.553,48.466,,,
868,03/11/22 03:45:00 PM,1.53693,48.619,48.533,,,
869,03/11/22 04:00:00 PM,1.50862,48.652,48.578,,,
870,03/11/22 04:15:00 PM,1.50874,48.677,48.601,,,
871,03/11/22 04:30:00 PM,1.50778,48.742,48.655,,,
872,03/11/22 04:45:00 PM,1.50607,48.769,48.697,,,
873,03/11/22 05:00:00 PM,1.50767,48.790,48.722,,,
874,03/11/22 05:15:00 PM,1.50828,48.814,48.744,,,
875,03/11/22 05:30:00 PM,1.50740,48.846,48.774,,,
876,03/11/22 05:45:00 PM,1.50698,48.875,48.805,,,
877,03/11/22 06:00:00 PM,1.50805,48.900,48.830,,,
878,03/11/22 06:15:00 PM,1.50793,48.927,48.859,,,
879,03/11/22 06:30:00 PM,1.50732,48.952,48.882,,,
880,03/11/22 06:45:00 PM,1.50855,48.974,48.907,,,
881,03/11/22 07:00:00 PM,1.50755,48.997,48.931,,,
882,03/11/22 07:15:00 PM,1.50904,49.010,48.949,,,
883,03/11/22 07:30:00 PM,1.50908,49.024,48.963,,,
884,03/11/22 07:45:00 PM,1.50938,49.033,48.978,,,
885,03/11/22 08:00:00 PM,1.50851,49.033,48.979,,,
