Plot Title: P11RG_2024_07102024,,,,,,,
#,"Date Heure, GMT+02:00","Tension, V (LGR S/N: 22065192, SEN S/N: 22065192, LBL: pression)","Temp., °C (LGR S/N: 22065192, SEN S/N: 22065192, LBL: temperature)","Temp., °C (LGR S/N: 22065192, SEN S/N: 22065192, LBL: temperature_in)",Hôte connecté (LGR S/N: 22065192),Arrêté (LGR S/N: 22065192),Fin de fichier (LGR S/N: 22065192)
1,2010/7/24 12:45,1.55356,18.137,156.118,,,
2,2010/7/24 13:00,1.54486,17.699,95.728,,,
3,2010/7/24 13:07,,,,,,
4,2010/7/24 13:07,,,,,,
5,2010/7/24 13:07,,,,,,
6,2010/7/24 13:07,,,,,,
7,2010/7/24 13:07,,,,,,
8,2010/7/24 13:07,,,,,,
9,2010/7/24 13:09,,,,,,
10,2010/7/24 13:09,,,,,,
11,2010/7/24 13:15,1.51648,16.725,18.386,,,
12,2010/7/24 13:30,1.5145,17.522,18.454,,,
13,2010/7/24 13:45,1.57904,19.656,19.386,,,
14,2010/7/24 13:46,,,,,,
15,2010/7/24 13:46,,,,,,
16,2010/7/24 13:48,,,,,,
17,2010/7/24 13:48,,,,,,
18,2010/7/24 13:48,,,,,,
19,2010/7/24 13:48,,,,,,
20,2010/7/24 13:48,,,,,,
21,2010/7/24 13:48,,,,,,
22,2010/7/24 13:48,,,,,,
23,2010/7/24 13:48,,,,,,
24,2010/7/24 13:49,,,,,,
25,2010/7/24 13:49,,,,,,
26,2010/7/24 13:49,,,,,,
27,2010/7/24 13:49,,,,,,
28,2010/7/24 13:49,,,,,,
29,2010/7/24 13:49,,,,,,
30,2010/7/24 13:52,,,,,,
31,2010/7/24 13:52,,,,,,
32,2010/7/24 13:53,,,,,,
33,2010/7/24 13:53,,,,,,
34,2010/7/24 13:53,,,,,,
35,2010/7/24 13:53,,,,,,
36,2010/7/24 13:53,,,,,,
37,2010/7/24 13:53,,,,,,
38,2010/7/24 13:53,,,,,,
39,2010/7/24 13:53,,,,,,
40,2010/7/24 13:53,,,,,,
41,2010/7/24 13:53,,,,,,
42,2010/7/24 13:54,,,,,,
43,2010/7/24 13:54,,,,,,
44,2010/7/24 14:00,1.51064,17.483,22.12,,,
45,2010/7/24 14:15,1.51282,18.047,19.39,,,
46,2010/7/24 14:30,1.51251,18.857,19.465,,,
47,2010/7/24 14:45,1.64694,14.108,17.336,,,
48,2010/7/24 15:00,1.62303,14.122,15.506,,,
49,2010/7/24 15:15,1.5988,14.135,14.88,,,
50,2010/7/24 15:30,1.59403,14.152,14.56,,,
51,2010/7/24 15:45,1.59216,14.171,14.381,,,
52,2010/7/24 16:00,1.58652,14.182,14.277,,,
53,2010/7/24 16:15,1.58541,14.186,14.214,,,
54,2010/7/24 16:30,1.58225,14.197,14.182,,,
55,2010/7/24 16:45,1.58152,14.222,14.174,,,
56,2010/7/24 17:00,1.58118,14.229,14.173,,,
57,2010/7/24 17:15,1.58209,14.237,14.173,,,
58,2010/7/24 17:30,1.58183,14.246,14.177,,,
59,2010/7/24 17:45,1.57942,14.25,14.182,,,
60,2010/7/24 18:00,1.58122,14.255,14.185,,,
61,2010/7/24 18:15,1.58209,14.264,14.191,,,
62,2010/7/24 18:30,1.58259,14.27,14.197,,,
63,2010/7/24 18:45,1.58019,14.282,14.204,,,
64,2010/7/24 19:00,1.57919,14.295,14.216,,,
65,2010/7/24 19:15,1.58396,14.312,14.228,,,
66,2010/7/24 19:30,1.58129,14.31,14.237,,,
67,2010/7/24 19:45,1.58076,14.312,14.241,,,
68,2010/7/24 20:00,1.58156,14.306,14.241,,,
69,2010/7/24 20:15,1.58183,14.306,14.24,,,
70,2010/7/24 20:30,1.579,14.306,14.241,,,
71,2010/7/24 20:45,1.57843,14.31,14.243,,,
72,2010/7/24 21:00,1.57717,14.327,14.252,,,
73,2010/7/24 21:15,1.58045,14.345,14.265,,,
74,2010/7/24 21:30,1.579,14.367,14.283,,,
75,2010/7/24 21:45,1.58103,14.4,14.306,,,
76,2010/7/24 22:00,1.57916,14.427,14.333,,,
77,2010/7/24 22:15,1.56882,14.462,14.363,,,
78,2010/7/24 22:30,1.58705,14.49,14.393,,,
79,2010/7/24 22:45,1.58122,14.52,14.423,,,
80,2010/7/24 23:00,1.57637,14.541,14.448,,,
81,2010/7/24 23:15,1.58282,14.551,14.468,,,
82,2010/7/24 23:30,1.57557,14.563,14.481,,,
83,2010/7/24 23:45,1.5808,14.569,14.493,,,
84,2010/8/24 0:00,1.58213,14.58,14.505,,,
85,2010/8/24 0:15,1.58053,14.595,14.517,,,
86,2010/8/24 0:30,1.57946,14.61,14.532,,,
87,2010/8/24 0:45,1.57595,14.625,14.545,,,
88,2010/8/24 1:00,1.57782,14.635,14.559,,,
89,2010/8/24 1:15,1.58091,14.649,14.572,,,
90,2010/8/24 1:30,1.58274,14.656,14.583,,,
91,2010/8/24 1:45,1.58442,14.664,14.592,,,
92,2010/8/24 2:00,1.57439,14.667,14.598,,,
93,2010/8/24 2:15,1.59407,14.671,14.602,,,
94,2010/8/24 2:30,1.60536,14.662,14.604,,,
95,2010/8/24 2:45,1.5779,14.644,14.592,,,
96,2010/8/24 3:00,1.58373,14.623,14.578,,,
97,2010/8/24 3:15,1.58244,14.605,14.56,,,
98,2010/8/24 3:30,1.60525,14.604,14.55,,,
99,2010/8/24 3:45,1.58431,14.613,14.55,,,
100,2010/8/24 4:00,1.58507,14.614,14.551,,,
101,2010/8/24 4:15,1.57507,14.602,14.547,,,
102,2010/8/24 4:30,1.57431,14.571,14.53,,,
103,2010/8/24 4:45,1.5848,14.536,14.503,,,
104,2010/8/24 5:00,1.58896,14.503,14.475,,,
105,2010/8/24 5:15,1.58377,14.472,14.445,,,
106,2010/8/24 5:30,1.58331,14.441,14.414,,,
107,2010/8/24 5:45,1.5903,14.411,14.384,,,
108,2010/8/24 6:00,1.58175,14.382,14.354,,,
109,2010/8/24 6:15,1.57687,14.355,14.325,,,
110,2010/8/24 6:30,1.58007,14.328,14.298,,,
111,2010/8/24 6:45,1.59564,14.303,14.271,,,
112,2010/8/24 7:00,1.58915,14.277,14.246,,,
113,2010/8/24 7:15,1.58534,14.255,14.22,,,
114,2010/8/24 7:30,1.57259,14.234,14.197,,,
115,2010/8/24 7:45,1.59007,14.211,14.174,,,
116,2010/8/24 8:00,1.59442,14.192,14.153,,,
117,2010/8/24 8:15,1.5811,14.171,14.132,,,
118,2010/8/24 8:30,1.56924,14.155,14.113,,,
119,2010/8/24 8:45,1.57759,14.14,14.095,,,
120,2010/8/24 9:00,1.57877,14.128,14.08,,,
121,2010/8/24 9:15,1.57202,14.116,14.066,,,
122,2010/8/24 9:30,1.58728,14.107,14.054,,,
123,2010/8/24 9:45,1.57599,14.102,14.047,,,
124,2010/8/24 10:00,1.57683,14.101,14.041,,,
125,2010/8/24 10:15,1.58644,14.095,14.036,,,
126,2010/8/24 10:30,1.58164,14.087,14.03,,,
127,2010/8/24 10:45,1.58587,14.078,14.021,,,
128,2010/8/24 11:00,1.57839,14.077,14.017,,,
129,2010/8/24 11:15,1.58297,14.075,14.014,,,
130,2010/8/24 11:30,1.58839,14.077,14.012,,,
131,2010/8/24 11:45,1.58618,14.075,14.011,,,
132,2010/8/24 12:00,1.58011,14.078,14.012,,,
133,2010/8/24 12:15,1.57504,14.084,14.015,,,
134,2010/8/24 12:30,1.575,14.095,14.021,,,
135,2010/8/24 12:45,1.58114,14.113,14.033,,,
136,2010/8/24 13:00,1.58568,14.131,14.047,,,
137,2010/8/24 13:15,1.575,14.156,14.068,,,
138,2010/8/24 13:30,1.57771,14.182,14.09,,,
139,2010/8/24 13:45,1.57965,14.2,14.111,,,
140,2010/8/24 14:00,1.57771,14.222,14.129,,,
141,2010/8/24 14:15,1.57889,14.246,14.155,,,
142,2010/8/24 14:30,1.58259,14.25,14.17,,,
143,2010/8/24 14:45,1.55425,14.28,14.188,,,
144,2010/8/24 15:00,1.57805,14.321,14.219,,,
145,2010/8/24 15:15,1.58103,14.37,14.256,,,
146,2010/8/24 15:30,1.57813,14.418,14.303,,,
147,2010/8/24 15:45,1.58461,14.457,14.345,,,
148,2010/8/24 16:00,1.58389,14.475,14.373,,,
149,2010/8/24 16:15,1.57881,14.517,14.408,,,
150,2010/8/24 16:30,1.58179,14.529,14.435,,,
151,2010/8/24 16:45,1.58625,14.55,14.457,,,
152,2010/8/24 17:00,1.57626,14.577,14.48,,,
153,2010/8/24 17:15,1.57576,14.601,14.506,,,
154,2010/8/24 17:30,1.57378,14.619,14.527,,,
155,2010/8/24 17:45,1.57862,14.635,14.547,,,
156,2010/8/24 18:00,1.57401,14.653,14.566,,,
157,2010/8/24 18:15,1.566,14.667,14.581,,,
158,2010/8/24 18:30,1.57225,14.677,14.596,,,
159,2010/8/24 18:45,1.57809,14.688,14.608,,,
160,2010/8/24 19:00,1.5729,14.702,14.62,,,
161,2010/8/24 19:15,1.58618,14.713,14.635,,,
162,2010/8/24 19:30,1.58667,14.711,14.641,,,
163,2010/8/24 19:45,1.58759,14.723,14.649,,,
164,2010/8/24 20:00,1.58797,14.728,14.658,,,
165,2010/8/24 20:15,1.5882,14.731,14.661,,,
166,2010/8/24 20:30,1.58667,14.725,14.662,,,
167,2010/8/24 20:45,1.5827,14.729,14.662,,,
168,2010/8/24 21:00,1.59258,14.741,14.67,,,
169,2010/8/24 21:15,1.59697,14.747,14.677,,,
170,2010/8/24 21:30,1.5753,14.743,14.679,,,
171,2010/8/24 21:45,1.58515,14.738,14.677,,,
172,2010/8/24 22:00,1.58446,14.737,14.674,,,
173,2010/8/24 22:15,1.59125,14.734,14.673,,,
174,2010/8/24 22:30,1.59087,14.723,14.668,,,
175,2010/8/24 22:45,1.59483,14.698,14.653,,,
176,2010/8/24 23:00,1.58312,14.668,14.631,,,
177,2010/8/24 23:15,1.58598,14.635,14.604,,,
178,2010/8/24 23:30,1.59583,14.601,14.574,,,
179,2010/8/24 23:45,1.60029,14.566,14.541,,,
180,2010/9/24 0:00,1.60433,14.526,14.506,,,
181,2010/9/24 0:15,1.57248,14.474,14.463,,,
182,2010/9/24 0:30,1.60357,14.417,14.412,,,
183,2010/9/24 0:45,1.60815,14.354,14.357,,,
184,2010/9/24 1:00,1.57073,14.303,14.301,,,
185,2010/9/24 1:15,1.57523,14.262,14.253,,,
186,2010/9/24 1:30,1.60151,14.235,14.216,,,
187,2010/9/24 1:45,1.60239,14.22,14.189,,,
188,2010/9/24 2:00,1.57431,14.207,14.168,,,
189,2010/9/24 2:15,1.5668,14.195,14.15,,,
190,2010/9/24 2:30,1.58145,14.185,14.137,,,
191,2010/9/24 2:45,1.6054,14.174,14.123,,,
192,2010/9/24 3:00,1.5893,14.165,14.113,,,
193,2010/9/24 3:15,1.60346,14.155,14.102,,,
194,2010/9/24 3:30,1.59186,14.146,14.092,,,
195,2010/9/24 3:45,1.56741,14.137,14.083,,,
196,2010/9/24 4:00,1.55493,14.129,14.074,,,
197,2010/9/24 4:15,1.59239,14.122,14.065,,,
198,2010/9/24 4:30,1.58675,14.113,14.057,,,
199,2010/9/24 4:45,1.58911,14.104,14.047,,,
200,2010/9/24 5:00,1.59453,14.093,14.038,,,
201,2010/9/24 5:15,1.58999,14.086,14.029,,,
202,2010/9/24 5:30,1.57511,14.081,14.023,,,
203,2010/9/24 5:45,1.5922,14.075,14.017,,,
204,2010/9/24 6:00,1.59762,14.069,14.009,,,
205,2010/9/24 6:15,1.59567,14.063,14.003,,,
206,2010/9/24 6:30,1.58263,14.059,13.997,,,
207,2010/9/24 6:45,1.60052,14.051,13.991,,,
208,2010/9/24 7:00,1.59285,14.047,13.987,,,
209,2010/9/24 7:15,1.58663,14.045,13.982,,,
210,2010/9/24 7:30,1.5856,14.041,13.979,,,
211,2010/9/24 7:45,1.5853,14.038,13.975,,,
212,2010/9/24 8:00,1.58869,14.035,13.972,,,
213,2010/9/24 8:15,1.64385,14.032,13.969,,,
214,2010/9/24 8:30,1.61147,14.03,13.966,,,
215,2010/9/24 8:45,1.59426,14.027,13.963,,,
216,2010/9/24 9:00,1.61295,14.026,13.961,,,
217,2010/9/24 9:15,1.59213,14.023,13.958,,,
218,2010/9/24 9:30,1.62104,14.023,13.957,,,
219,2010/9/24 9:45,1.60575,14.02,13.955,,,
220,2010/9/24 10:00,1.6009,14.02,13.954,,,
221,2010/9/24 10:15,1.59304,14.024,13.954,,,
222,2010/9/24 10:30,1.60117,14.027,13.957,,,
223,2010/9/24 10:45,1.60067,14.033,13.961,,,
224,2010/9/24 11:00,1.58721,14.045,13.969,,,
225,2010/9/24 11:15,1.68498,14.056,13.978,,,
226,2010/9/24 11:30,1.66087,14.071,13.988,,,
227,2010/9/24 11:45,1.71466,14.086,14.003,,,
228,2010/9/24 12:00,1.62463,14.101,14.017,,,
229,2010/9/24 12:15,1.68757,14.119,14.032,,,
230,2010/9/24 12:30,1.62982,14.135,14.048,,,
231,2010/9/24 12:45,1.73133,14.153,14.065,,,
232,2010/9/24 13:00,1.60025,14.179,14.084,,,
233,2010/9/24 13:15,1.66369,14.206,14.11,,,
234,2010/9/24 13:30,1.55707,14.228,14.134,,,
235,2010/9/24 13:45,1.64584,14.255,14.158,,,
236,2010/9/24 14:00,1.54459,14.285,14.185,,,
237,2010/9/24 14:15,1.58499,14.313,14.213,,,
238,2010/9/24 14:30,1.56279,14.337,14.24,,,
239,2010/9/24 14:45,1.60414,14.357,14.262,,,
240,2010/9/24 15:00,1.59983,14.376,14.283,,,
241,2010/9/24 15:15,1.64549,14.402,14.306,,,
242,2010/9/24 15:30,1.70245,14.426,14.331,,,
243,2010/9/24 15:45,1.63783,14.45,14.355,,,
244,2010/9/24 16:00,1.61078,14.477,14.382,,,
245,2010/9/24 16:15,1.59728,14.503,14.409,,,
246,2010/9/24 16:30,1.63798,14.541,14.441,,,
247,2010/9/24 16:45,1.61009,14.583,14.477,,,
248,2010/9/24 17:00,1.62978,14.625,14.515,,,
249,2010/9/24 17:15,1.59804,14.673,14.559,,,
250,2010/9/24 17:30,1.60468,14.701,14.599,,,
251,2010/9/24 17:45,1.59636,14.722,14.626,,,
252,2010/9/24 18:00,1.57786,14.741,14.65,,,
253,2010/9/24 18:15,1.57149,14.759,14.671,,,
254,2010/9/24 18:30,1.57931,14.786,14.694,,,
255,2010/9/24 18:45,1.58469,14.809,14.719,,,
256,2010/9/24 19:00,1.58591,14.822,14.737,,,
257,2010/9/24 19:15,1.57263,14.834,14.753,,,
258,2010/9/24 19:30,1.59384,14.833,14.759,,,
259,2010/9/24 19:45,1.59018,14.852,14.771,,,
260,2010/9/24 20:00,1.54105,14.886,14.795,,,
261,2010/9/24 20:15,1.58095,14.916,14.824,,,
262,2010/9/24 20:30,1.59129,14.943,14.851,,,
263,2010/9/24 20:45,1.5716,14.966,14.876,,,
264,2010/9/24 21:00,1.57328,14.987,14.898,,,
265,2010/9/24 21:15,1.57614,15.001,14.918,,,
266,2010/9/24 21:30,1.56691,14.998,14.925,,,
267,2010/9/24 21:45,1.56485,14.988,14.925,,,
268,2010/9/24 22:00,1.57393,14.967,14.913,,,
269,2010/9/24 22:15,1.57286,14.94,14.895,,,
270,2010/9/24 22:30,1.58869,14.907,14.87,,,
271,2010/9/24 22:45,1.57523,14.867,14.839,,,
272,2010/9/24 23:00,1.57862,14.824,14.801,,,
273,2010/9/24 23:15,1.55936,14.777,14.759,,,
274,2010/9/24 23:30,1.5877,14.731,14.714,,,
275,2010/9/24 23:45,1.57435,14.682,14.668,,,
276,2010/10/24 0:00,1.58114,14.632,14.62,,,
277,2010/10/24 0:15,1.5576,14.586,14.574,,,
278,2010/10/24 0:30,1.57801,14.538,14.526,,,
279,2010/10/24 0:45,1.58,14.493,14.48,,,
280,2010/10/24 1:00,1.56638,14.448,14.433,,,
281,2010/10/24 1:15,1.57485,14.403,14.388,,,
282,2010/10/24 1:30,1.57122,14.363,14.345,,,
283,2010/10/24 1:45,1.5835,14.324,14.303,,,
284,2010/10/24 2:00,1.58358,14.286,14.264,,,
285,2010/10/24 2:15,1.58316,14.247,14.225,,,
286,2010/10/24 2:30,1.57958,14.211,14.186,,,
287,2010/10/24 2:45,1.58934,14.177,14.15,,,
288,2010/10/24 3:00,1.57675,14.138,14.114,,,
289,2010/10/24 3:15,1.57477,14.105,14.078,,,
290,2010/10/24 3:30,1.56985,14.075,14.044,,,
291,2010/10/24 3:45,1.58293,14.044,14.012,,,
292,2010/10/24 4:00,1.57939,14.014,13.981,,,
293,2010/10/24 4:15,1.58141,13.988,13.952,,,
294,2010/10/24 4:30,1.58328,13.963,13.925,,,
295,2010/10/24 4:45,1.56332,13.939,13.9,,,
296,2010/10/24 5:00,1.58091,13.913,13.873,,,
297,2010/10/24 5:15,1.58816,13.891,13.849,,,
298,2010/10/24 5:30,1.56229,13.87,13.826,,,
299,2010/10/24 5:45,1.57912,13.846,13.804,,,
300,2010/10/24 6:00,1.57557,13.826,13.781,,,
301,2010/10/24 6:15,1.58183,13.807,13.76,,,
302,2010/10/24 6:30,1.57969,13.79,13.742,,,
303,2010/10/24 6:45,1.58,13.775,13.724,,,
304,2010/10/24 7:00,1.57088,13.76,13.709,,,
305,2010/10/24 7:15,1.5782,13.748,13.694,,,
306,2010/10/24 7:30,1.57507,13.736,13.681,,,
307,2010/10/24 7:45,1.58312,13.727,13.67,,,
308,2010/10/24 8:00,1.59102,13.718,13.66,,,
309,2010/10/24 8:15,1.57355,13.717,13.654,,,
310,2010/10/24 8:30,1.58705,13.717,13.651,,,
311,2010/10/24 8:45,1.56741,13.72,13.651,,,
312,2010/10/24 9:00,1.56954,13.726,13.654,,,
313,2010/10/24 9:15,1.56443,13.736,13.66,,,
314,2010/10/24 9:30,1.57408,13.756,13.672,,,
315,2010/10/24 9:45,1.5594,13.774,13.688,,,
316,2010/10/24 10:00,1.57794,13.799,13.708,,,
317,2010/10/24 10:15,1.5774,13.819,13.729,,,
318,2010/10/24 10:30,1.58125,13.84,13.748,,,
319,2010/10/24 10:45,1.57652,13.871,13.775,,,
320,2010/10/24 11:00,1.56367,13.898,13.799,,,
321,2010/10/24 11:15,1.57397,13.927,13.829,,,
322,2010/10/24 11:30,1.57702,13.963,13.856,,,
323,2010/10/24 11:45,1.56161,14.023,13.903,,,
324,2010/10/24 12:00,1.5893,14.029,13.934,,,
325,2010/10/24 12:15,1.57839,14.077,13.961,,,
326,2010/10/24 12:30,1.57263,14.129,14.02,,,
327,2010/10/24 12:45,1.56676,14.119,14.033,,,
328,2010/10/24 13:00,1.56428,14.15,14.053,,,
329,2010/10/24 13:15,1.58587,14.155,14.071,,,
330,2010/10/24 13:30,1.5576,14.189,14.09,,,
331,2010/10/24 13:45,1.56054,14.282,14.147,,,
332,2010/10/24 14:00,1.56519,14.312,14.204,,,
333,2010/10/24 14:15,1.56188,14.337,14.228,,,
334,2010/10/24 14:30,1.55734,14.352,14.258,,,
335,2010/10/24 14:45,1.55512,14.364,14.274,,,
336,2010/10/24 15:00,1.56638,14.403,14.301,,,
337,2010/10/24 15:15,1.57347,14.429,14.331,,,
338,2010/10/24 15:30,1.55814,14.46,14.36,,,
339,2010/10/24 15:45,1.57435,14.487,14.39,,,
340,2010/10/24 16:00,1.55924,14.486,14.405,,,
341,2010/10/24 16:15,1.56214,14.496,14.414,,,
342,2010/10/24 16:30,1.56485,14.503,14.426,,,
343,2010/10/24 16:45,1.56737,14.508,14.432,,,
344,2010/10/24 17:00,1.56291,14.526,14.444,,,
345,2010/10/24 17:15,1.57591,14.548,14.463,,,
346,2010/10/24 17:30,1.56138,14.554,14.477,,,
347,2010/10/24 17:45,1.56046,14.56,14.483,,,
348,2010/10/24 18:00,1.57397,14.578,14.498,,,
349,2010/10/24 18:15,1.56184,14.569,14.501,,,
350,2010/10/24 18:30,1.56088,14.56,14.496,,,
351,2010/10/24 18:45,1.56504,14.553,14.492,,,
352,2010/10/24 19:00,1.56451,14.539,14.483,,,
353,2010/10/24 19:15,1.56287,14.521,14.469,,,
354,2010/10/24 19:30,1.55737,14.512,14.459,,,
355,2010/10/24 19:45,1.57282,14.496,14.445,,,
356,2010/10/24 20:00,1.56767,14.471,14.424,,,
357,2010/10/24 20:15,1.5621,14.441,14.4,,,
358,2010/10/24 20:30,1.57641,14.415,14.375,,,
359,2010/10/24 20:45,1.54475,14.391,14.351,,,
360,2010/10/24 21:00,1.57771,14.366,14.325,,,
361,2010/10/24 21:15,1.54196,14.339,14.3,,,
362,2010/10/24 21:30,1.56085,14.306,14.271,,,
363,2010/10/24 21:45,1.54925,14.267,14.237,,,
364,2010/10/24 22:00,1.55436,14.237,14.204,,,
365,2010/10/24 22:15,1.55077,14.2,14.171,,,
366,2010/10/24 22:30,1.55287,14.162,14.135,,,
367,2010/10/24 22:45,1.56119,14.128,14.098,,,
368,2010/10/24 23:00,1.55333,14.095,14.065,,,
369,2010/10/24 23:15,1.54597,14.072,14.035,,,
370,2010/10/24 23:30,1.55722,14.056,14.012,,,
371,2010/10/24 23:45,1.54421,14.041,13.994,,,
372,2010/11/24 0:00,1.54051,14.023,13.975,,,
373,2010/11/24 0:15,1.54696,14.002,13.955,,,
374,2010/11/24 0:30,1.55127,13.979,13.934,,,
375,2010/11/24 0:45,1.54314,13.961,13.913,,,
376,2010/11/24 1:00,1.52941,13.948,13.897,,,
377,2010/11/24 1:15,1.53662,13.931,13.88,,,
378,2010/11/24 1:30,1.54185,13.915,13.864,,,
379,2010/11/24 1:45,1.53811,13.9,13.847,,,
380,2010/11/24 2:00,1.52857,13.882,13.831,,,
381,2010/11/24 2:15,1.53372,13.865,13.814,,,
382,2010/11/24 2:30,1.54021,13.844,13.796,,,
383,2010/11/24 2:45,1.52911,13.823,13.775,,,
384,2010/11/24 3:00,1.53906,13.798,13.753,,,
385,2010/11/24 3:15,1.54307,13.774,13.729,,,
386,2010/11/24 3:30,1.54047,13.748,13.705,,,
387,2010/11/24 3:45,1.53326,13.72,13.679,,,
388,2010/11/24 4:00,1.53517,13.69,13.651,,,
389,2010/11/24 4:15,1.51938,13.657,13.62,,,
390,2010/11/24 4:30,1.50824,13.623,13.587,,,
391,2010/11/24 4:45,1.50931,13.587,13.554,,,
392,2010/11/24 5:00,1.51434,13.553,13.518,,,
393,2010/11/24 5:15,1.50599,13.52,13.485,,,
394,2010/11/24 5:30,1.49554,13.488,13.454,,,
395,2010/11/24 5:45,1.49908,13.467,13.427,,,
396,2010/11/24 6:00,1.50282,13.449,13.403,,,
397,2010/11/24 6:15,1.50057,13.43,13.383,,,
398,2010/11/24 6:30,1.48653,13.406,13.36,,,
399,2010/11/24 6:45,1.49611,13.385,13.338,,,
400,2010/11/24 7:00,1.48661,13.367,13.317,,,
401,2010/11/24 7:15,1.48222,13.344,13.296,,,
402,2010/11/24 7:30,1.4826,13.329,13.276,,,
403,2010/11/24 7:45,1.48222,13.317,13.261,,,
404,2010/11/24 8:00,1.49115,13.3,13.246,,,
405,2010/11/24 8:15,1.47292,13.287,13.231,,,
406,2010/11/24 8:30,1.46574,13.276,13.218,,,
407,2010/11/24 8:45,1.45876,13.266,13.207,,,
408,2010/11/24 9:00,1.31788,13.255,13.195,,,
409,2010/11/24 9:15,1.33291,13.245,13.184,,,
410,2010/11/24 9:30,0.01873,13.239,13.175,,,
411,2010/11/24 9:45,0.01881,13.234,13.169,,,
412,2010/11/24 10:00,0.01896,13.227,13.162,,,
413,2010/11/24 10:15,1.31746,13.216,13.153,,,
414,2010/11/24 10:30,0.01904,13.209,13.144,,,
415,2010/11/24 10:45,0.01915,13.212,13.141,,,
416,2010/11/24 11:00,0.01919,13.216,13.145,,,
417,2010/11/24 11:15,0.01926,13.219,13.142,,,
418,2010/11/24 11:30,0.01934,13.234,13.151,,,
419,2010/11/24 11:45,0.01926,13.249,13.163,,,
420,2010/11/24 12:00,0.01938,13.281,13.183,,,
421,2010/11/24 12:15,0.01961,13.312,13.212,,,
422,2010/11/24 12:30,0.01961,13.348,13.242,,,
423,2010/11/24 12:45,0.01987,13.368,13.267,,,
424,2010/11/24 13:00,0.01995,13.404,13.297,,,
425,2010/11/24 13:15,0.01999,13.43,13.323,,,
426,2010/11/24 13:30,0.02003,13.463,13.356,,,
427,2010/11/24 13:45,0.02022,13.497,13.388,,,
428,2010/11/24 14:00,0.02033,13.535,13.422,,,
429,2010/11/24 14:15,0.02045,13.574,13.461,,,
430,2010/11/24 14:30,0.02056,13.622,13.503,,,
431,2010/11/24 14:45,0.02068,13.664,13.547,,,
432,2010/11/24 15:00,0.02079,13.703,13.586,,,
433,2010/11/24 15:15,0.0209,13.739,13.625,,,
434,2010/11/24 15:30,0.02098,13.754,13.654,,,
435,2010/11/24 15:45,0.02098,13.787,13.679,,,
436,2010/11/24 16:00,0.02106,13.847,13.727,,,
437,2010/11/24 16:15,0.02125,13.892,13.772,,,
438,2010/11/24 16:30,0.02129,13.924,13.811,,,
439,2010/11/24 16:45,0.02155,13.963,13.849,,,
440,2010/11/24 17:00,0.02163,13.984,13.88,,,
441,2010/11/24 17:15,0.02167,13.997,13.901,,,
442,2010/11/24 17:30,0.02167,13.999,13.913,,,
443,2010/11/24 17:45,0.02167,14.011,13.924,,,
444,2010/11/24 18:00,0.02171,14.027,13.939,,,
445,2010/11/24 18:15,0.02178,14.039,13.954,,,
446,2010/11/24 18:30,0.02182,14.038,13.961,,,
447,2010/11/24 18:45,0.02178,14.029,13.96,,,
448,2010/11/24 19:00,0.02178,14.009,13.951,,,
449,2010/11/24 19:15,0.02174,13.981,13.93,,,
450,2010/11/24 19:30,0.02171,13.951,13.906,,,
451,2010/11/24 19:45,0.02167,13.913,13.876,,,
452,2010/11/24 20:00,0.02163,13.871,13.84,,,
453,2010/11/24 20:15,0.02155,13.823,13.799,,,
454,2010/11/24 20:30,0.02152,13.772,13.751,,,
455,2010/11/24 20:45,0.02144,13.715,13.7,,,
456,2010/11/24 21:00,0.02136,13.655,13.645,,,
457,2010/11/24 21:15,0.02132,13.593,13.586,,,
458,2010/11/24 21:30,0.02125,13.532,13.527,,,
459,2010/11/24 21:45,0.02121,13.472,13.467,,,
460,2010/11/24 22:00,0.02117,13.419,13.41,,,
461,2010/11/24 22:15,0.02113,13.371,13.357,,,
462,2010/11/24 22:30,0.02113,13.323,13.306,,,
463,2010/11/24 22:45,0.0211,13.275,13.257,,,
464,2010/11/24 23:00,0.02106,13.227,13.209,,,
465,2010/11/24 23:15,0.02106,13.178,13.16,,,
466,2010/11/24 23:30,0.02102,13.132,13.112,,,
467,2010/11/24 23:45,0.02102,13.088,13.066,,,
468,2010/12/24 0:00,0.02102,13.046,13.022,,,
469,2010/12/24 0:15,0.02106,13.002,12.978,,,
470,2010/12/24 0:30,0.02106,12.965,12.936,,,
471,2010/12/24 0:45,0.02106,12.925,12.897,,,
472,2010/12/24 1:00,0.02106,12.886,12.856,,,
473,2010/12/24 1:15,0.02106,12.849,12.817,,,
474,2010/12/24 1:30,0.0211,12.811,12.779,,,
475,2010/12/24 1:45,0.0211,12.778,12.743,,,
476,2010/12/24 2:00,0.02113,12.748,12.71,,,
477,2010/12/24 2:15,0.02113,12.719,12.68,,,
478,2010/12/24 2:30,0.02117,12.692,12.65,,,
479,2010/12/24 2:45,0.02117,12.668,12.622,,,
480,2010/12/24 3:00,0.02121,12.645,12.598,,,
481,2010/12/24 3:15,0.02121,12.627,12.576,,,
482,2010/12/24 3:30,0.02125,12.612,12.559,,,
483,2010/12/24 3:45,0.02129,12.594,12.541,,,
484,2010/12/24 4:00,0.02129,12.576,12.521,,,
485,2010/12/24 4:15,0.02136,12.562,12.505,,,
486,2010/12/24 4:30,0.0214,12.55,12.49,,,
487,2010/12/24 4:45,0.02144,12.541,12.477,,,
488,2010/12/24 5:00,0.02148,12.539,12.471,,,
