"Titre de tracé : p36_t"
"#","Date Heure, GMT+01:00","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Temp., °C (LGR S/N: 10117164, SEN S/N: 10117164)","Hôte connecté (LGR S/N: 10117164)","Arrêté (LGR S/N: 10117164)","Fin de fichier (LGR S/N: 10117164)"
765,07/20/16 01:00:00 PM,18.271,17.629,17.034,424.791,,,
766,07/20/16 01:15:00 PM,18.271,17.629,17.034,424.791,,,
767,07/20/16 01:30:00 PM,18.295,17.629,17.034,424.791,,,
768,07/20/16 01:45:00 PM,18.319,17.629,17.034,424.791,,,
769,07/20/16 02:00:00 PM,18.319,17.653,17.034,424.791,,,
770,07/20/16 02:15:00 PM,18.343,17.653,17.011,424.791,,,
771,07/20/16 02:30:00 PM,18.343,17.653,17.034,424.791,,,
772,07/20/16 02:45:00 PM,18.390,17.653,17.034,424.791,,,
773,07/20/16 03:00:00 PM,18.390,17.677,17.034,424.791,,,
774,07/20/16 03:15:00 PM,18.438,17.677,17.034,424.791,,,
775,07/20/16 03:30:00 PM,18.461,17.677,17.034,424.791,,,
776,07/20/16 03:45:00 PM,18.509,17.701,17.034,424.791,,,
777,07/20/16 04:00:00 PM,18.533,17.701,17.034,424.791,,,
778,07/20/16 04:15:00 PM,18.557,17.724,17.034,424.791,,,
779,07/20/16 04:30:00 PM,18.604,17.724,17.034,424.791,,,
780,07/20/16 04:45:00 PM,18.628,17.748,17.034,424.791,,,
781,07/20/16 05:00:00 PM,18.652,17.748,17.034,424.791,,,
782,07/20/16 05:15:00 PM,18.675,17.772,17.034,424.791,,,
783,07/20/16 05:30:00 PM,18.723,17.796,17.058,424.791,,,
784,07/20/16 05:45:00 PM,18.747,17.819,17.058,424.791,,,
785,07/20/16 06:00:00 PM,18.771,17.819,17.058,424.791,,,
786,07/20/16 06:15:00 PM,18.794,17.843,17.058,424.791,,,
787,07/20/16 06:30:00 PM,18.818,17.843,17.058,424.791,,,
788,07/20/16 06:45:00 PM,18.818,17.867,17.082,424.791,,,
789,07/20/16 07:00:00 PM,18.842,17.867,17.082,424.791,,,
790,07/20/16 07:15:00 PM,18.866,17.891,17.082,424.791,,,
791,07/20/16 07:30:00 PM,18.889,17.915,17.082,424.791,,,
792,07/20/16 07:45:00 PM,18.889,17.915,17.106,424.791,,,
793,07/20/16 08:00:00 PM,18.889,17.938,17.106,424.791,,,
794,07/20/16 08:15:00 PM,18.913,17.938,17.106,424.791,,,
795,07/20/16 08:30:00 PM,18.913,17.962,17.106,424.791,,,
796,07/20/16 08:45:00 PM,18.913,17.962,17.130,424.791,,,
797,07/20/16 09:00:00 PM,18.889,17.986,17.130,424.791,,,
798,07/20/16 09:15:00 PM,18.889,17.986,17.130,424.791,,,
799,07/20/16 09:30:00 PM,18.889,17.986,17.153,424.791,,,
800,07/20/16 09:45:00 PM,18.866,17.986,17.153,424.791,,,
801,07/20/16 10:00:00 PM,18.866,18.010,17.153,424.791,,,
802,07/20/16 10:15:00 PM,18.842,18.010,17.153,424.791,,,
803,07/20/16 10:30:00 PM,18.818,18.010,17.153,424.791,,,
804,07/20/16 10:45:00 PM,18.794,18.010,17.177,424.791,,,
805,07/20/16 11:00:00 PM,18.794,18.010,17.177,424.791,,,
806,07/20/16 11:15:00 PM,18.771,18.010,17.177,424.791,,,
807,07/20/16 11:30:00 PM,18.771,18.010,17.177,424.791,,,
808,07/20/16 11:45:00 PM,18.747,18.010,17.201,424.791,,,
809,07/21/16 12:00:00 AM,18.723,18.010,17.201,424.791,,,
810,07/21/16 12:15:00 AM,18.699,18.010,17.201,424.791,,,
811,07/21/16 12:30:00 AM,18.675,18.010,17.201,424.791,,,
812,07/21/16 12:45:00 AM,18.675,17.986,17.225,424.791,,,
813,07/21/16 01:00:00 AM,18.652,17.986,17.225,424.791,,,
814,07/21/16 01:15:00 AM,18.628,17.986,17.225,424.791,,,
815,07/21/16 01:30:00 AM,18.604,17.962,17.225,424.791,,,
816,07/21/16 01:45:00 AM,18.580,17.962,17.225,424.791,,,
817,07/21/16 02:00:00 AM,18.557,17.962,17.225,424.791,,,
818,07/21/16 02:15:00 AM,18.533,17.962,17.225,424.791,,,
819,07/21/16 02:30:00 AM,18.509,17.938,17.225,424.791,,,
820,07/21/16 02:45:00 AM,18.485,17.938,17.225,424.791,,,
821,07/21/16 03:00:00 AM,18.461,17.938,17.225,424.791,,,
822,07/21/16 03:15:00 AM,18.438,17.915,17.225,424.791,,,
823,07/21/16 03:30:00 AM,18.414,17.915,17.225,424.791,,,
824,07/21/16 03:45:00 AM,18.366,17.891,17.225,424.791,,,
825,07/21/16 04:00:00 AM,18.343,17.867,17.225,424.791,,,
826,07/21/16 04:15:00 AM,18.319,17.867,17.225,424.791,,,
827,07/21/16 04:30:00 AM,18.295,17.867,17.225,424.791,,,
828,07/21/16 04:45:00 AM,18.247,17.843,17.225,424.791,,,
829,07/21/16 05:00:00 AM,18.224,17.843,17.225,424.791,,,
830,07/21/16 05:15:00 AM,18.200,17.819,17.225,424.791,,,
831,07/21/16 05:30:00 AM,18.176,17.819,17.201,424.791,,,
832,07/21/16 05:45:00 AM,18.152,17.772,17.201,424.791,,,
833,07/21/16 06:00:00 AM,18.105,17.772,17.201,424.791,,,
834,07/21/16 06:15:00 AM,18.081,17.772,17.201,424.791,,,
835,07/21/16 06:30:00 AM,18.057,17.748,17.201,424.791,,,
836,07/21/16 06:45:00 AM,18.010,17.724,17.177,424.791,,,
837,07/21/16 07:00:00 AM,17.986,17.724,17.177,424.791,,,
838,07/21/16 07:15:00 AM,17.962,17.701,17.177,424.791,,,
839,07/21/16 07:30:00 AM,17.938,17.677,17.177,424.791,,,
840,07/21/16 07:45:00 AM,17.915,17.677,17.177,424.791,,,
841,07/21/16 08:00:00 AM,17.891,17.653,17.153,424.791,,,
842,07/21/16 08:15:00 AM,17.867,17.629,17.153,424.791,,,
843,07/21/16 08:30:00 AM,17.843,17.605,17.153,424.791,,,
844,07/21/16 08:45:00 AM,17.843,17.605,17.130,424.791,,,
845,07/21/16 09:00:00 AM,17.843,17.582,17.130,424.791,,,
846,07/21/16 09:15:00 AM,17.819,17.582,17.130,424.791,,,
847,07/21/16 09:30:00 AM,17.819,17.558,17.130,424.791,,,
848,07/21/16 09:45:00 AM,17.843,17.558,17.106,424.791,,,
849,07/21/16 10:00:00 AM,17.843,17.534,17.106,424.791,,,
850,07/21/16 10:15:00 AM,17.843,17.534,17.106,424.791,,,
851,07/21/16 10:30:00 AM,17.843,17.510,17.106,424.791,,,
852,07/21/16 10:45:00 AM,17.867,17.510,17.082,424.791,,,
853,07/21/16 11:00:00 AM,17.867,17.510,17.082,424.791,,,
854,07/21/16 11:15:00 AM,17.891,17.510,17.082,424.791,,,
855,07/21/16 11:30:00 AM,17.915,17.510,17.082,424.791,,,
856,07/21/16 11:45:00 AM,17.938,17.486,17.058,424.791,,,
857,07/21/16 12:00:00 PM,17.962,17.486,17.058,424.791,,,
858,07/21/16 12:15:00 PM,17.986,17.510,17.058,424.791,,,
859,07/21/16 12:30:00 PM,17.986,17.510,17.058,424.791,,,
860,07/21/16 12:45:00 PM,18.033,17.510,17.058,424.791,,,
861,07/21/16 01:00:00 PM,18.057,17.510,17.034,424.791,,,
862,07/21/16 01:15:00 PM,18.105,17.510,17.034,424.791,,,
863,07/21/16 01:30:00 PM,18.152,17.534,17.034,424.791,,,
864,07/21/16 01:45:00 PM,18.176,17.534,17.034,424.791,,,
865,07/21/16 02:00:00 PM,18.224,17.558,17.034,424.791,,,
866,07/21/16 02:15:00 PM,18.271,17.558,17.034,424.791,,,
867,07/21/16 02:30:00 PM,18.319,17.582,17.034,424.791,,,
868,07/21/16 02:45:00 PM,18.366,17.582,17.034,424.791,,,
869,07/21/16 03:00:00 PM,18.414,17.605,17.034,424.791,,,
870,07/21/16 03:15:00 PM,18.438,17.629,17.034,424.791,,,
871,07/21/16 03:30:00 PM,18.485,17.653,17.034,424.791,,,
872,07/21/16 03:45:00 PM,18.533,17.677,17.034,424.791,,,
873,07/21/16 04:00:00 PM,18.580,17.677,17.058,424.791,,,
874,07/21/16 04:15:00 PM,18.604,17.701,17.058,424.791,,,
875,07/21/16 04:30:00 PM,18.652,17.724,17.058,424.791,,,
876,07/21/16 04:45:00 PM,18.675,17.748,17.058,424.791,,,
877,07/21/16 05:00:00 PM,18.723,17.772,17.058,424.791,,,
878,07/21/16 05:15:00 PM,18.771,17.772,17.082,424.791,,,
879,07/21/16 05:30:00 PM,18.794,17.796,17.082,424.791,,,
880,07/21/16 05:45:00 PM,18.842,17.819,17.082,424.791,,,
881,07/21/16 06:00:00 PM,18.889,17.843,17.106,424.791,,,
882,07/21/16 06:15:00 PM,18.913,17.867,17.106,424.791,,,
883,07/21/16 06:30:00 PM,18.937,17.891,17.106,424.791,,,
884,07/21/16 06:45:00 PM,18.961,17.915,17.106,424.791,,,
885,07/21/16 07:00:00 PM,18.961,17.938,17.130,424.791,,,
886,07/21/16 07:15:00 PM,18.985,17.962,17.130,424.791,,,
887,07/21/16 07:30:00 PM,18.985,17.962,17.153,424.791,,,
888,07/21/16 07:45:00 PM,19.008,17.986,17.153,424.791,,,
889,07/21/16 08:00:00 PM,19.008,18.010,17.153,424.791,,,
890,07/21/16 08:15:00 PM,19.008,18.010,17.177,424.791,,,
891,07/21/16 08:30:00 PM,19.008,18.033,17.177,424.791,,,
892,07/21/16 08:45:00 PM,19.008,18.033,17.177,424.791,,,
893,07/21/16 09:00:00 PM,19.008,18.057,17.201,424.791,,,
894,07/21/16 09:15:00 PM,19.008,18.057,17.201,424.791,,,
895,07/21/16 09:30:00 PM,18.985,18.057,17.201,424.791,,,
896,07/21/16 09:45:00 PM,18.985,18.081,17.225,424.791,,,
897,07/21/16 10:00:00 PM,18.961,18.081,17.225,424.791,,,
898,07/21/16 10:15:00 PM,18.937,18.081,17.249,424.791,,,
899,07/21/16 10:30:00 PM,18.937,18.081,17.249,424.791,,,
900,07/21/16 10:45:00 PM,18.913,18.081,17.249,424.791,,,
901,07/21/16 11:00:00 PM,18.889,18.105,17.249,424.791,,,
902,07/21/16 11:15:00 PM,18.889,18.105,17.272,424.791,,,
903,07/21/16 11:30:00 PM,18.842,18.105,17.272,424.791,,,
904,07/21/16 11:45:00 PM,18.818,18.105,17.272,424.791,,,
905,07/22/16 12:00:00 AM,18.794,18.081,17.272,424.791,,,
906,07/22/16 12:15:00 AM,18.771,18.081,17.296,424.791,,,
907,07/22/16 12:30:00 AM,18.747,18.081,17.296,424.791,,,
908,07/22/16 12:45:00 AM,18.723,18.081,17.296,424.791,,,
909,07/22/16 01:00:00 AM,18.699,18.057,17.296,424.791,,,
910,07/22/16 01:15:00 AM,18.652,18.057,17.296,424.791,,,
911,07/22/16 01:30:00 AM,18.628,18.057,17.296,424.791,,,
912,07/22/16 01:45:00 AM,18.604,18.033,17.320,424.791,,,
913,07/22/16 02:00:00 AM,18.557,18.033,17.320,424.791,,,
914,07/22/16 02:15:00 AM,18.533,18.033,17.320,424.791,,,
915,07/22/16 02:30:00 AM,18.509,18.010,17.320,424.791,,,
916,07/22/16 02:45:00 AM,18.485,17.986,17.320,424.791,,,
917,07/22/16 03:00:00 AM,18.438,17.986,17.320,424.791,,,
918,07/22/16 03:15:00 AM,18.414,17.962,17.320,424.791,,,
919,07/22/16 03:30:00 AM,18.390,17.962,17.296,424.791,,,
920,07/22/16 03:45:00 AM,18.343,17.938,17.320,424.791,,,
921,07/22/16 04:00:00 AM,18.319,17.938,17.320,424.791,,,
922,07/22/16 04:15:00 AM,18.271,17.915,17.296,424.791,,,
923,07/22/16 04:30:00 AM,18.247,17.915,17.296,424.791,,,
924,07/22/16 04:45:00 AM,18.224,17.891,17.296,424.791,,,
925,07/22/16 05:00:00 AM,18.176,17.867,17.296,424.791,,,
926,07/22/16 05:15:00 AM,18.152,17.843,17.296,424.791,,,
927,07/22/16 05:30:00 AM,18.105,17.843,17.296,424.791,,,
928,07/22/16 05:45:00 AM,18.081,17.819,17.296,424.791,,,
929,07/22/16 06:00:00 AM,18.033,17.796,17.272,424.791,,,
930,07/22/16 06:15:00 AM,17.986,17.772,17.272,424.791,,,
931,07/22/16 06:30:00 AM,17.962,17.748,17.272,424.791,,,
932,07/22/16 06:45:00 AM,17.915,17.724,17.272,424.791,,,
933,07/22/16 07:00:00 AM,17.891,17.724,17.272,424.791,,,
934,07/22/16 07:15:00 AM,17.867,17.701,17.249,424.791,,,
935,07/22/16 07:30:00 AM,17.819,17.677,17.249,424.791,,,
936,07/22/16 07:45:00 AM,17.796,17.653,17.249,424.791,,,
937,07/22/16 08:00:00 AM,17.772,17.629,17.225,424.791,,,
938,07/22/16 08:15:00 AM,17.748,17.629,17.225,424.791,,,
939,07/22/16 08:30:00 AM,17.724,17.605,17.225,424.791,,,
940,07/22/16 08:45:00 AM,17.701,17.582,17.201,424.791,,,
941,07/22/16 09:00:00 AM,17.701,17.558,17.201,424.791,,,
942,07/22/16 09:15:00 AM,17.677,17.558,17.201,424.791,,,
943,07/22/16 09:30:00 AM,17.677,17.534,17.177,424.791,,,
944,07/22/16 09:45:00 AM,17.653,17.510,17.177,424.791,,,
945,07/22/16 10:00:00 AM,17.653,17.486,17.177,424.791,,,
946,07/22/16 10:15:00 AM,17.653,17.486,17.153,424.791,,,
947,07/22/16 10:30:00 AM,17.653,17.463,17.153,424.791,,,
948,07/22/16 10:45:00 AM,17.629,17.463,17.153,424.791,,,
949,07/22/16 11:00:00 AM,17.629,17.439,17.130,424.791,,,
950,07/22/16 11:15:00 AM,17.629,17.439,17.130,424.791,,,
951,07/22/16 11:30:00 AM,17.629,17.439,17.106,424.791,,,
952,07/22/16 11:45:00 AM,17.629,17.415,17.106,424.791,,,
953,07/22/16 12:00:00 PM,17.629,17.415,17.106,424.791,,,
954,07/22/16 12:15:00 PM,17.629,17.415,17.106,424.791,,,
955,07/22/16 12:30:00 PM,17.653,17.391,17.082,424.791,,,
956,07/22/16 12:45:00 PM,17.653,17.391,17.082,424.791,,,
957,07/22/16 01:00:00 PM,17.677,17.391,17.082,424.791,,,
958,07/22/16 01:15:00 PM,17.677,17.391,17.058,424.791,,,
959,07/22/16 01:30:00 PM,17.701,17.391,17.058,424.791,,,
960,07/22/16 01:45:00 PM,17.724,17.391,17.058,424.791,,,
961,07/22/16 02:00:00 PM,17.748,17.391,17.058,424.791,,,
962,07/22/16 02:15:00 PM,17.772,17.391,17.034,424.791,,,
963,07/22/16 02:30:00 PM,17.796,17.391,17.034,424.791,,,
964,07/22/16 02:45:00 PM,17.819,17.391,17.034,424.791,,,
965,07/22/16 03:00:00 PM,17.843,17.391,17.034,424.791,,,
966,07/22/16 03:15:00 PM,17.867,17.391,17.011,424.791,,,
967,07/22/16 03:30:00 PM,17.891,17.415,17.011,424.791,,,
968,07/22/16 03:45:00 PM,17.915,17.415,17.011,424.791,,,
969,07/22/16 04:00:00 PM,17.938,17.415,17.011,424.791,,,
970,07/22/16 04:15:00 PM,17.962,17.439,17.011,424.791,,,
971,07/22/16 04:30:00 PM,17.986,17.439,17.011,424.791,,,
972,07/22/16 04:45:00 PM,18.010,17.439,17.011,424.791,,,
973,07/22/16 05:00:00 PM,18.010,17.463,17.011,424.791,,,
974,07/22/16 05:15:00 PM,18.033,17.463,17.011,424.791,,,
975,07/22/16 05:30:00 PM,18.057,17.463,17.011,424.791,,,
976,07/22/16 05:45:00 PM,18.057,17.486,17.011,424.791,,,
977,07/22/16 06:00:00 PM,18.081,17.486,17.011,424.791,,,
978,07/22/16 06:15:00 PM,18.105,17.510,17.011,424.791,,,
979,07/22/16 06:30:00 PM,18.105,17.510,17.011,379.278,,,
980,07/22/16 06:45:00 PM,18.129,17.510,17.011,424.791,,,
981,07/22/16 07:00:00 PM,18.129,17.534,17.011,424.791,,,
982,07/22/16 07:15:00 PM,18.129,17.534,17.011,424.791,,,
983,07/22/16 07:30:00 PM,18.129,17.534,17.011,424.791,,,
984,07/22/16 07:45:00 PM,18.129,17.534,17.011,424.791,,,
985,07/22/16 08:00:00 PM,18.129,17.558,17.011,424.791,,,
986,07/22/16 08:15:00 PM,18.129,17.558,17.034,424.791,,,
987,07/22/16 08:30:00 PM,18.129,17.558,17.034,424.791,,,
988,07/22/16 08:45:00 PM,18.129,17.558,17.034,424.791,,,
989,07/22/16 09:00:00 PM,18.105,17.558,17.034,424.791,,,
990,07/22/16 09:15:00 PM,18.105,17.582,17.034,379.278,,,
991,07/22/16 09:30:00 PM,18.105,17.582,17.034,424.791,,,
992,07/22/16 09:45:00 PM,18.081,17.558,17.034,424.791,,,
993,07/22/16 10:00:00 PM,18.057,17.558,17.034,424.791,,,
994,07/22/16 10:15:00 PM,18.057,17.582,17.034,424.791,,,
995,07/22/16 10:30:00 PM,18.033,17.558,17.034,424.791,,,
996,07/22/16 10:45:00 PM,18.033,17.558,17.034,424.791,,,
997,07/22/16 11:00:00 PM,18.010,17.558,17.034,424.791,,,
998,07/22/16 11:15:00 PM,17.986,17.558,17.034,424.791,,,
999,07/22/16 11:30:00 PM,17.962,17.558,17.058,424.791,,,
1000,07/22/16 11:45:00 PM,17.938,17.534,17.058,424.791,,,
1001,07/23/16 12:00:00 AM,17.938,17.534,17.058,424.791,,,
1002,07/23/16 12:15:00 AM,17.915,17.534,17.034,424.791,,,
1003,07/23/16 12:30:00 AM,17.891,17.510,17.058,424.791,,,
1004,07/23/16 12:45:00 AM,17.867,17.510,17.034,424.791,,,
1005,07/23/16 01:00:00 AM,17.867,17.510,17.058,424.791,,,
1006,07/23/16 01:15:00 AM,17.819,17.510,17.058,424.791,,,
1007,07/23/16 01:30:00 AM,17.819,17.486,17.034,424.791,,,
1008,07/23/16 01:45:00 AM,17.796,17.486,17.058,424.791,,,
1009,07/23/16 02:00:00 AM,17.772,17.486,17.034,424.791,,,
1010,07/23/16 02:15:00 AM,17.748,17.463,17.034,424.791,,,
1011,07/23/16 02:30:00 AM,17.748,17.463,17.034,424.791,,,
1012,07/23/16 02:45:00 AM,17.724,17.439,17.034,424.791,,,
1013,07/23/16 03:00:00 AM,17.701,17.439,17.034,424.791,,,
1014,07/23/16 03:15:00 AM,17.653,17.439,17.034,424.791,,,
1015,07/23/16 03:30:00 AM,17.653,17.415,17.034,424.791,,,
1016,07/23/16 03:45:00 AM,17.629,17.415,17.011,424.791,,,
1017,07/23/16 04:00:00 AM,17.605,17.391,17.011,424.791,,,
1018,07/23/16 04:15:00 AM,17.582,17.368,17.011,424.791,,,
1019,07/23/16 04:30:00 AM,17.534,17.368,17.011,424.791,,,
1020,07/23/16 04:45:00 AM,17.510,17.344,17.011,424.791,,,
1021,07/23/16 05:00:00 AM,17.486,17.344,16.987,424.791,,,
1022,07/23/16 05:15:00 AM,17.486,17.320,16.987,424.791,,,
1023,07/23/16 05:30:00 AM,17.463,17.320,16.987,424.791,,,
1024,07/23/16 05:45:00 AM,17.439,17.296,16.987,424.791,,,
1025,07/23/16 06:00:00 AM,17.415,17.272,16.963,424.791,,,
1026,07/23/16 06:15:00 AM,17.368,17.272,16.963,424.791,,,
1027,07/23/16 06:30:00 AM,17.368,17.249,16.963,424.791,,,
1028,07/23/16 06:45:00 AM,17.344,17.249,16.963,424.791,,,
1029,07/23/16 07:00:00 AM,17.320,17.225,16.963,424.791,,,
1030,07/23/16 07:15:00 AM,17.296,17.201,16.939,424.791,,,
1031,07/23/16 07:30:00 AM,17.272,17.201,16.939,424.791,,,
1032,07/23/16 07:45:00 AM,17.249,17.177,16.939,424.791,,,
1033,07/23/16 08:00:00 AM,17.249,17.177,16.939,424.791,,,
1034,07/23/16 08:15:00 AM,17.225,17.153,16.915,424.791,,,
1035,07/23/16 08:30:00 AM,17.201,17.130,16.915,424.791,,,
1036,07/23/16 08:45:00 AM,17.201,17.130,16.892,424.791,,,
1037,07/23/16 09:00:00 AM,17.177,17.130,16.892,424.791,,,
1038,07/23/16 09:15:00 AM,17.177,17.106,16.892,424.791,,,
1039,07/23/16 09:30:00 AM,17.153,17.082,16.892,424.791,,,
1040,07/23/16 09:45:00 AM,17.153,17.082,16.868,424.791,,,
1041,07/23/16 10:00:00 AM,17.130,17.058,16.868,424.791,,,
1042,07/23/16 10:15:00 AM,17.130,17.058,16.868,424.791,,,
1043,07/23/16 10:30:00 AM,17.130,17.058,16.868,424.791,,,
1044,07/23/16 10:45:00 AM,17.130,17.034,16.844,379.278,,,
1045,07/23/16 11:00:00 AM,17.130,17.034,16.844,379.278,,,
1046,07/23/16 11:15:00 AM,17.153,17.034,16.820,424.791,,,
1047,07/23/16 11:30:00 AM,17.153,17.011,16.820,424.791,,,
1048,07/23/16 11:45:00 AM,17.177,17.011,16.820,424.791,,,
1049,07/23/16 12:00:00 PM,17.201,17.011,16.820,424.791,,,
1050,07/23/16 12:15:00 PM,17.225,17.011,16.796,424.791,,,
1051,07/23/16 12:30:00 PM,17.272,17.011,16.796,424.791,,,
1052,07/23/16 12:45:00 PM,17.296,17.011,16.796,424.791,,,
1053,07/23/16 01:00:00 PM,17.320,17.011,16.796,424.791,,,
1054,07/23/16 01:15:00 PM,17.368,17.011,16.773,424.791,,,
1055,07/23/16 01:30:00 PM,17.391,17.011,16.773,424.791,,,
1056,07/23/16 01:45:00 PM,17.439,17.034,16.773,424.791,,,
1057,07/23/16 02:00:00 PM,17.463,17.034,16.773,424.791,,,
1058,07/23/16 02:15:00 PM,17.510,17.058,16.773,424.791,,,
1059,07/23/16 02:30:00 PM,17.558,17.058,16.749,379.278,,,
1060,07/23/16 02:45:00 PM,17.605,17.058,16.749,424.791,,,
1061,07/23/16 03:00:00 PM,17.653,17.082,16.773,424.791,,,
1062,07/23/16 03:15:00 PM,17.701,17.106,16.749,424.791,,,
1063,07/23/16 03:30:00 PM,17.748,17.130,16.749,424.791,,,
1064,07/23/16 03:45:00 PM,17.772,17.130,16.749,424.791,,,
1065,07/23/16 04:00:00 PM,17.819,17.153,16.773,379.278,,,
1066,07/23/16 04:15:00 PM,17.867,17.177,16.773,379.278,,,
1067,07/23/16 04:30:00 PM,17.915,17.201,16.773,379.278,,,
1068,07/23/16 04:45:00 PM,17.962,17.225,16.773,424.791,,,
1069,07/23/16 05:00:00 PM,18.010,17.225,16.773,379.278,,,
1070,07/23/16 05:15:00 PM,18.057,17.249,16.773,379.278,,,
1071,07/23/16 05:30:00 PM,18.105,17.272,16.773,379.278,,,
1072,07/23/16 05:45:00 PM,18.152,17.296,16.796,379.278,,,
1073,07/23/16 06:00:00 PM,18.200,17.320,16.796,379.278,,,
1074,07/23/16 06:15:00 PM,18.247,17.368,16.796,424.791,,,
1075,07/23/16 06:30:00 PM,18.295,17.391,16.820,379.278,,,
1076,07/23/16 06:45:00 PM,18.319,17.415,16.820,379.278,,,
1077,07/23/16 07:00:00 PM,18.366,17.439,16.820,379.278,,,
1078,07/23/16 07:15:00 PM,18.390,17.463,16.820,379.278,,,
1079,07/23/16 07:30:00 PM,18.414,17.486,16.844,424.791,,,
1080,07/23/16 07:45:00 PM,18.461,17.510,16.844,379.278,,,
1081,07/23/16 08:00:00 PM,18.485,17.534,16.868,424.791,,,
1082,07/23/16 08:15:00 PM,18.509,17.558,16.868,424.791,,,
1083,07/23/16 08:30:00 PM,18.533,17.582,16.892,424.791,,,
1084,07/23/16 08:45:00 PM,18.533,17.582,16.892,379.278,,,
1085,07/23/16 09:00:00 PM,18.533,17.605,16.892,379.278,,,
1086,07/23/16 09:15:00 PM,18.533,17.629,16.915,424.791,,,
1087,07/23/16 09:30:00 PM,18.533,17.653,16.915,424.791,,,
1088,07/23/16 09:45:00 PM,18.533,17.653,16.939,379.278,,,
1089,07/23/16 10:00:00 PM,18.533,17.677,16.939,424.791,,,
1090,07/23/16 10:15:00 PM,18.509,17.701,16.963,379.278,,,
1091,07/23/16 10:30:00 PM,18.509,17.701,16.963,379.278,,,
1092,07/23/16 10:45:00 PM,18.485,17.724,16.963,379.278,,,
1093,07/23/16 11:00:00 PM,18.485,17.724,16.987,379.278,,,
1094,07/23/16 11:15:00 PM,18.461,17.724,16.987,379.278,,,
1095,07/23/16 11:30:00 PM,18.438,17.724,17.011,424.791,,,
1096,07/23/16 11:45:00 PM,18.414,17.724,17.011,379.278,,,
1097,07/24/16 12:00:00 AM,18.390,17.724,17.011,424.791,,,
1098,07/24/16 12:15:00 AM,18.366,17.724,17.034,379.278,,,
1099,07/24/16 12:30:00 AM,18.343,17.724,17.034,379.278,,,
1100,07/24/16 12:45:00 AM,18.295,17.724,17.034,379.278,,,
1101,07/24/16 01:00:00 AM,18.271,17.724,17.034,424.791,,,
1102,07/24/16 01:15:00 AM,18.247,17.724,17.058,379.278,,,
1103,07/24/16 01:30:00 AM,18.200,17.701,17.058,424.791,,,
1104,07/24/16 01:45:00 AM,18.176,17.677,17.058,424.791,,,
1105,07/24/16 02:00:00 AM,18.152,17.677,17.058,424.791,,,
1106,07/24/16 02:15:00 AM,18.105,17.677,17.058,424.791,,,
1107,07/24/16 02:30:00 AM,18.081,17.653,17.058,424.791,,,
1108,07/24/16 02:45:00 AM,18.033,17.653,17.058,424.791,,,
1109,07/24/16 03:00:00 AM,18.010,17.629,17.082,424.791,,,
1110,07/24/16 03:15:00 AM,17.962,17.629,17.058,424.791,,,
1111,07/24/16 03:30:00 AM,17.938,17.605,17.082,424.791,,,
1112,07/24/16 03:45:00 AM,17.891,17.582,17.058,379.278,,,
1113,07/24/16 04:00:00 AM,17.867,17.582,17.058,379.278,,,
1114,07/24/16 04:15:00 AM,17.819,17.558,17.058,424.791,,,
1115,07/24/16 04:30:00 AM,17.796,17.534,17.058,379.278,,,
1116,07/24/16 04:45:00 AM,17.748,17.534,17.058,424.791,,,
1117,07/24/16 05:00:00 AM,17.701,17.510,17.058,424.791,,,
1118,07/24/16 05:15:00 AM,17.677,17.510,17.058,424.791,,,
1119,07/24/16 05:30:00 AM,17.629,17.486,17.058,424.791,,,
1120,07/24/16 05:45:00 AM,17.605,17.463,17.034,424.791,,,
1121,07/24/16 06:00:00 AM,17.558,17.439,17.034,424.791,,,
1122,07/24/16 06:15:00 AM,17.534,17.415,17.034,379.278,,,
1123,07/24/16 06:30:00 AM,17.486,17.391,17.034,379.278,,,
1124,07/24/16 06:45:00 AM,17.439,17.391,17.034,424.791,,,
1125,07/24/16 07:00:00 AM,17.415,17.368,17.011,424.791,,,
1126,07/24/16 07:15:00 AM,17.368,17.344,17.011,424.791,,,
1127,07/24/16 07:30:00 AM,17.344,17.320,17.011,424.791,,,
1128,07/24/16 07:45:00 AM,17.320,17.296,17.011,424.791,,,
1129,07/24/16 08:00:00 AM,17.272,17.272,16.987,424.791,,,
1130,07/24/16 08:15:00 AM,17.249,17.249,16.987,424.791,,,
1131,07/24/16 08:30:00 AM,17.225,17.225,16.963,379.278,,,
1132,07/24/16 08:45:00 AM,17.225,17.201,16.963,424.791,,,
1133,07/24/16 09:00:00 AM,17.201,17.201,16.963,424.791,,,
1134,07/24/16 09:15:00 AM,17.201,17.177,16.963,379.278,,,
