dates,tension,temperature_stream,dH
27-07-2015 15:00,0.56471,15.581,0.09235143360130141
27-07-2015 15:15,0.56471,15.629,0.0923234386114999
27-07-2015 15:30,0.5641,15.629,0.09243426007166024
27-07-2015 15:45,0.5641,15.676,0.09240053137594506
27-07-2015 16:00,0.5641,15.7,0.0923982681145357
27-07-2015 16:15,0.5641,15.724,0.09239194478016224
27-07-2015 16:30,0.56349,15.748,0.09244996595036101
27-07-2015 16:45,0.5641,15.772,0.09236658649451959
27-07-2015 17:00,0.56349,15.796,0.09241587572877086
27-07-2015 17:15,0.56349,15.819,0.09239366561136332
27-07-2015 17:30,0.56349,15.843,0.09236536347307209
27-07-2015 17:45,0.56288,15.867,0.09240101056570786
27-07-2015 18:00,0.56288,15.867,0.09240041203319478
27-07-2015 18:15,0.56288,15.891,0.09235829774138567
27-07-2015 18:30,0.56227,15.891,0.09241704823200561
27-07-2015 18:45,0.56227,15.891,0.09240271576705657
27-07-2015 19:00,0.56227,15.915,0.09234699947553651
27-07-2015 19:15,0.56227,15.915,0.09232379893462718
27-07-2015 19:30,0.56166,15.915,0.0923648531626025
27-07-2015 19:45,0.56166,15.915,0.09233320150746942
27-07-2015 20:00,0.56105,15.915,0.092366070635497
27-07-2015 20:15,0.56044,15.891,0.09243198634613488
27-07-2015 20:30,0.56044,15.891,0.09238876934483632
27-07-2015 20:45,0.56044,15.915,0.09230515617230538
27-07-2015 21:00,0.56044,15.915,0.09225517188800329
27-07-2015 21:15,0.55983,15.915,0.09227067598550592
27-07-2015 21:30,0.55922,15.915,0.09228336488660405
27-07-2015 21:45,0.55861,15.915,0.09229348982342087
27-07-2015 22:00,0.55861,15.915,0.0922327714136188
27-07-2015 22:15,0.55678,15.891,0.09241255884953584
27-07-2015 22:30,0.55678,15.891,0.092348066511688
27-07-2015 22:45,0.55678,15.891,0.09228211842046143
27-07-2015 23:00,0.55617,15.867,0.09232046084959912
27-07-2015 23:15,0.55556,15.867,0.09232103853125832
27-07-2015 23:30,0.55556,15.843,0.09228943000113392
27-07-2015 23:45,0.55556,15.819,0.0922575781099361
28-07-2015 00:00,0.55495,15.819,0.09225742680303149
28-07-2015 00:15,0.55495,15.772,0.09226138542271987
28-07-2015 00:30,0.55495,15.772,0.09219374909472518
28-07-2015 00:45,0.55556,15.748,0.0920954645536791
28-07-2015 01:00,0.55495,15.724,0.09213555055100099
28-07-2015 01:15,0.55739,15.7,0.09183450606570871
28-07-2015 01:30,0.55495,15.676,0.09208366591603447
28-07-2015 01:45,0.55495,15.676,0.09202389535057354
28-07-2015 02:00,0.55495,15.652,0.09200344678506743
28-07-2015 02:15,0.55433,15.629,0.09205379870166892
28-07-2015 02:30,0.55433,15.605,0.09203894111676174
28-07-2015 02:45,0.55433,15.581,0.09202723485072403
28-07-2015 03:00,0.55433,15.557,0.09201889857189033
28-07-2015 03:15,0.55433,15.509,0.09205104327701723
28-07-2015 03:30,0.55433,15.485,0.09205004142836501
28-07-2015 03:45,0.55617,15.461,0.091846220948011
28-07-2015 04:00,0.55556,15.438,0.09192023917417043
28-07-2015 04:15,0.55433,15.414,0.09206967975230729
28-07-2015 04:30,0.55433,15.39,0.09208524663224454
28-07-2015 04:45,0.55433,15.366,0.09210524374213713
28-07-2015 05:00,0.55556,15.342,0.09199153920964706
28-07-2015 05:15,0.55433,15.294,0.09219572012563045
28-07-2015 05:30,0.55433,15.27,0.09222938298073763
28-07-2015 05:45,0.55372,15.247,0.09233466212835065
28-07-2015 06:00,0.55433,15.223,0.09230900059994562
28-07-2015 06:15,0.55433,15.223,0.09231955267118881
28-07-2015 06:30,0.55433,15.199,0.09237154370445776
28-07-2015 06:45,0.55372,15.151,0.09253344800018633
28-07-2015 07:00,0.55372,15.151,0.09255737087833847
28-07-2015 07:15,0.55372,15.103,0.09265937682688041
28-07-2015 07:30,0.55372,15.079,0.0927286165800411
28-07-2015 07:45,0.55433,15.079,0.09269640255747748
28-07-2015 08:00,0.55495,15.055,0.09270380483190127
28-07-2015 08:15,0.55495,15.055,0.0927476172151323
28-07-2015 08:30,0.55433,15.031,0.09290145760951656
28-07-2015 08:45,0.55372,15.008,0.0930558786742655
28-07-2015 09:00,0.55372,15.008,0.09310940284641102
28-07-2015 09:15,0.55372,15.055,0.09309342403066895
28-07-2015 09:30,0.55372,15.055,0.09315224331643143
28-07-2015 09:45,0.55433,15.079,0.09310786933405744
28-07-2015 10:00,0.55372,15.127,0.09316565380274629
28-07-2015 10:15,0.55372,15.055,0.09334113156519286
28-07-2015 10:30,0.55372,15.055,0.09340729359949267
28-07-2015 10:45,0.55311,15.127,0.09343238445118057
28-07-2015 11:00,0.55372,15.055,0.0935426424692825
28-07-2015 11:15,0.55311,15.079,0.09364285515581411
28-07-2015 11:30,0.55311,15.103,0.09367471754704797
28-07-2015 11:45,0.55311,15.079,0.09378027743199804
28-07-2015 12:00,0.55311,15.079,0.0938485035463531
28-07-2015 12:15,0.55311,15.103,0.09387908900389422
28-07-2015 12:30,0.55311,15.103,0.09394554519001398
28-07-2015 12:45,0.55311,15.151,0.09393685071912847
28-07-2015 13:00,0.55311,15.127,0.09403725010868691
28-07-2015 13:15,0.55311,15.079,0.09417264279355547
28-07-2015 13:30,0.55311,15.103,0.09419512184502096
