Titre de trace : point_46,,,,,,,,,,,,,,,
#,"Date Heure, GMT+01:00","Tension, V (LGR S/N: 10831978, SEN S/N: 10831978, LBL: dh)","Temp., °C (LGR S/N: 10831978, SEN S/N: 10831978, LBL: T°C)",Hôte connecté (LGR S/N: 10831978),Arrêté (LGR S/N: 10831978),Fin de fichier (LGR S/N: 10831978),,,,,,,,,
1281,30/06/2019 20:00,1.183990448,11.545,,,,,,,,,,,,
1282,30/06/2019 20:15,1.185212539,11.538,,,,,,,,,,,,
1283,30/06/2019 20:30,1.186762478,11.534,,,,,,,,,,,,
1284,30/06/2019 20:45,1.187010103,11.526,,,,,,,,,,,,
1285,30/06/2019 21:00,1.187412754,11.517,,,,,,,,,,,,
1286,30/06/2019 21:15,1.185445345,11.505,,,,,,,,,,,,
1287,30/06/2019 21:30,1.184993003,11.501,,,,,,,,,,,,
1288,30/06/2019 21:45,1.18656106,11.496,,,,,,,,,,,,
1289,30/06/2019 22:00,1.185999327,11.493,,,,,,,,,,,,
1290,30/06/2019 22:15,1.186455688,11.493,,,,,,,,,,,,
1291,30/06/2019 22:30,1.185497331,11.493,,,,,,,,,,,,
1292,30/06/2019 22:45,1.186435883,11.49,,,,,,,,,,,,
1293,30/06/2019 23:00,1.183246383,11.485,,,,,,,,,,,,
1294,30/06/2019 23:15,1.18619023,11.479,,,,,,,,,,,,
1295,30/06/2019 23:30,1.182063505,11.47,,,,,,,,,,,,
1296,30/06/2019 23:45,1.183090638,11.464,,,,,,,,,,,,
1297,01/07/2019 00:00,1.181442359,11.458,,,,,,,,,,,,
1298,01/07/2019 00:15,1.180419244,11.46,,,,,,,,,,,,
1299,01/07/2019 00:30,1.179739081,11.467,,,,,,,,,,,,
1300,01/07/2019 00:45,1.178573031,11.475,,,,,,,,,,,,
1301,01/07/2019 01:00,1.179912944,11.487,,,,,,,,,,,,
1302,01/07/2019 01:15,1.178719735,11.505,,,,,,,,,,,,
1303,01/07/2019 01:30,1.178998933,11.511,,,,,,,,,,,,
1304,01/07/2019 01:45,1.180201938,11.523,,,,,,,,,,,,
1305,01/07/2019 02:00,1.178397343,11.542,,,,,,,,,,,,
1306,01/07/2019 02:15,1.178854422,11.564,,,,,,,,,,,,
1307,01/07/2019 02:30,1.178067597,11.592,,,,,,,,,,,,
1308,01/07/2019 02:45,1.17617442,11.614,,,,,,,,,,,,
1309,01/07/2019 03:00,1.176163085,11.648,,,,,,,,,,,,
1310,01/07/2019 03:15,1.175542373,11.681,,,,,,,,,,,,
1311,01/07/2019 03:30,1.174455577,11.718,,,,,,,,,,,,
1312,01/07/2019 03:45,1.172559387,11.743,,,,,,,,,,,,
1313,01/07/2019 04:00,1.170658893,11.795,,,,,,,,,,,,
1314,01/07/2019 04:15,1.170098599,11.836,,,,,,,,,,,,
1315,01/07/2019 04:30,1.17094129,11.883,,,,,,,,,,,,
1316,01/07/2019 04:45,1.166599231,11.918,,,,,,,,,,,,
1317,01/07/2019 05:00,1.166320752,11.934,,,,,,,,,,,,
1318,01/07/2019 05:15,1.161830699,11.963,,,,,,,,,,,,
1319,01/07/2019 05:30,1.162397887,12.006,,,,,,,,,,,,
1320,01/07/2019 05:45,1.159872515,12.027,,,,,,,,,,,,
1321,01/07/2019 06:00,1.156193543,12.072,,,,,,,,,,,,
1322,01/07/2019 06:15,1.155993314,12.118,,,,,,,,,,,,
1323,01/07/2019 06:30,1.155212516,12.14,,,,,,,,,,,,
1324,01/07/2019 06:45,1.15244526,12.186,,,,,,,,,,,,
1325,01/07/2019 07:00,1.155939504,12.217,,,,,,,,,,,,
1326,01/07/2019 07:15,1.157780732,12.224,,,,,,,,,,,,
1327,01/07/2019 07:30,1.166155341,12.252,,,,,,,,,,,,
1328,01/07/2019 07:45,1.159850647,12.31,,,,,,,,,,,,
1329,01/07/2019 08:00,1.162784163,12.337,,,,,,,,,,,,
1330,01/07/2019 08:15,1.161757067,12.36,,,,,,,,,,,,
1331,01/07/2019 08:30,1.157957222,12.372,,,,,,,,,,,,
1332,01/07/2019 08:45,1.160922596,12.39,,,,,,,,,,,,
1333,01/07/2019 09:00,1.157935842,12.416,,,,,,,,,,,,
1334,01/07/2019 09:15,1.159443877,12.431,,,,,,,,,,,,
1335,01/07/2019 09:30,1.153883349,12.441,,,,,,,,,,,,
1336,01/07/2019 09:45,1.151876046,12.446,,,,,,,,,,,,
1337,01/07/2019 10:00,1.158408993,12.422,,,,,,,,,,,,
1338,01/07/2019 10:15,1.154523866,12.411,,,,,,,,,,,,
1339,01/07/2019 10:30,1.152438027,12.409,,,,,,,,,,,,
1340,01/07/2019 10:45,1.148776703,12.391,,,,,,,,,,,,
1341,01/07/2019 11:00,1.150597084,12.379,,,,,,,,,,,,
1342,01/07/2019 11:15,1.144540551,12.366,,,,,,,,,,,,
1343,01/07/2019 11:30,1.143913378,12.36,,,,,,,,,,,,
1344,01/07/2019 11:45,1.149630977,12.364,,,,,,,,,,,,
1345,01/07/2019 12:00,1.146185134,12.37,,,,,,,,,,,,
1346,01/07/2019 12:15,1.149096081,12.357,,,,,,,,,,,,
1347,01/07/2019 12:30,1.147489705,12.332,,,,,,,,,,,,
1348,01/07/2019 12:45,1.147063517,12.319,,,,,,,,,,,,
1349,01/07/2019 13:00,1.144580012,12.304,,,,,,,,,,,,
1350,01/07/2019 13:15,1.145053449,12.287,,,,,,,,,,,,
1351,01/07/2019 13:30,1.140410628,12.275,,,,,,,,,,,,
1352,01/07/2019 13:45,1.143426264,12.26,,,,,,,,,,,,
1353,01/07/2019 14:00,1.141895411,12.245,,,,,,,,,,,,
1354,01/07/2019 14:15,1.14621738,12.23,,,,,,,,,,,,
1355,01/07/2019 14:30,1.144194253,12.211,,,,,,,,,,,,
1356,01/07/2019 14:45,1.143231159,12.193,,,,,,,,,,,,
1357,01/07/2019 15:00,1.147444742,12.178,,,,,,,,,,,,
1358,01/07/2019 15:15,1.142868688,12.162,,,,,,,,,,,,
1359,01/07/2019 15:30,1.144045788,12.143,,,,,,,,,,,,
1360,01/07/2019 15:45,1.1466319,12.124,,,,,,,,,,,,
1361,01/07/2019 16:00,1.143801747,12.102,,,,,,,,,,,,
1362,01/07/2019 16:15,1.142000414,12.078,,,,,,,,,,,,
1363,01/07/2019 16:30,1.147460915,12.054,,,,,,,,,,,,
1364,01/07/2019 16:45,1.144808606,12.031,,,,,,,,,,,,
1365,01/07/2019 17:00,1.147331969,12.012,,,,,,,,,,,,
1366,01/07/2019 17:15,1.147981564,11.99,,,,,,,,,,,,
1367,01/07/2019 17:30,1.145485285,11.965,,,,,,,,,,,,
1368,01/07/2019 17:45,1.146987865,11.94,,,,,,,,,,,,
1369,01/07/2019 18:00,1.143727183,11.915,,,,,,,,,,,,
1370,01/07/2019 18:15,1.14932861,11.887,,,,,,,,,,,,
1371,01/07/2019 18:30,1.149099351,11.854,,,,,,,,,,,,
1372,01/07/2019 18:45,1.149442552,11.819,,,,,,,,,,,,
1373,01/07/2019 19:00,1.151599463,11.79,,,,,,,,,,,,
1374,01/07/2019 19:15,1.15153499,11.769,,,,,,,,,,,,
1375,01/07/2019 19:30,1.151090684,11.757,,,,,,,,,,,,
1376,01/07/2019 19:45,1.148969253,11.745,,,,,,,,,,,,
1377,01/07/2019 20:00,1.152137907,11.731,,,,,,,,,,,,
1378,01/07/2019 20:15,1.154289473,11.713,,,,,,,,,,,,
1379,01/07/2019 20:30,1.155881315,11.69,,,,,,,,,,,,
1380,01/07/2019 20:45,1.154341707,11.661,,,,,,,,,,,,
1381,01/07/2019 21:00,1.155167137,11.64,,,,,,,,,,,,
1382,01/07/2019 21:15,1.155230854,11.622,,,,,,,,,,,,
1383,01/07/2019 21:30,1.156094888,11.608,,,,,,,,,,,,
1384,01/07/2019 21:45,1.155798899,11.596,,,,,,,,,,,,
1385,01/07/2019 22:00,1.157753498,11.581,,,,,,,,,,,,
1386,01/07/2019 22:15,1.160676536,11.573,,,,,,,,,,,,
1387,01/07/2019 22:30,1.160601013,11.563,,,,,,,,,,,,
1388,01/07/2019 22:45,1.160402323,11.545,,,,,,,,,,,,
1389,01/07/2019 23:00,1.163428005,11.52,,,,,,,,,,,,
1390,01/07/2019 23:15,1.159946534,11.499,,,,,,,,,,,,
1391,01/07/2019 23:30,1.161989714,11.481,,,,,,,,,,,,
1392,01/07/2019 23:45,1.166856624,11.463,,,,,,,,,,,,
1393,02/07/2019 00:00,1.165221403,11.444,,,,,,,,,,,,
1394,02/07/2019 00:15,1.164566353,11.426,,,,,,,,,,,,
1395,02/07/2019 00:30,1.165020704,11.428,,,,,,,,,,,,
1396,02/07/2019 00:45,1.166779664,11.409,,,,,,,,,,,,
1397,02/07/2019 01:00,1.167923901,11.4,,,,,,,,,,,,
1398,02/07/2019 01:15,1.159644333,11.408,,,,,,,,,,,,
1399,02/07/2019 01:30,1.169315514,11.423,,,,,,,,,,,,
1400,02/07/2019 01:45,1.167232439,11.458,,,,,,,,,,,,
1401,02/07/2019 02:00,1.170006626,11.513,,,,,,,,,,,,
1402,02/07/2019 02:15,1.173307672,11.583,,,,,,,,,,,,
1403,02/07/2019 02:30,1.168649968,11.671,,,,,,,,,,,,
1404,02/07/2019 02:45,1.170728638,11.771,,,,,,,,,,,,
1405,02/07/2019 03:00,1.16862892,11.868,,,,,,,,,,,,
1406,02/07/2019 03:15,1.171943495,11.987,,,,,,,,,,,,
1407,02/07/2019 03:30,1.175491595,12.095,,,,,,,,,,,,
1408,02/07/2019 03:45,1.174359993,12.205,,,,,,,,,,,,
1409,02/07/2019 04:00,1.174678017,12.32,,,,,,,,,,,,
1410,02/07/2019 04:15,1.175286004,12.453,,,,,,,,,,,,
1411,02/07/2019 04:30,1.174894734,12.604,,,,,,,,,,,,
1412,02/07/2019 04:45,1.174138413,12.772,,,,,,,,,,,,
1413,02/07/2019 05:00,1.173422706,12.945,,,,,,,,,,,,
1414,02/07/2019 05:15,1.17479786,13.115,,,,,,,,,,,,
1415,02/07/2019 05:30,1.176446324,13.206,,,,,,,,,,,,
1416,02/07/2019 05:45,1.176620721,13.163,,,,,,,,,,,,
1417,02/07/2019 06:00,1.177519812,13.222,,,,,,,,,,,,
1418,02/07/2019 06:15,1.174640854,13.595,,,,,,,,,,,,
1419,02/07/2019 06:30,1.176533929,13.681,,,,,,,,,,,,
1420,02/07/2019 06:45,1.177407004,13.658,,,,,,,,,,,,
1421,02/07/2019 07:00,1.177686138,13.789,,,,,,,,,,,,
1422,02/07/2019 07:15,1.176291898,13.638,,,,,,,,,,,,
1423,02/07/2019 07:30,1.178491441,13.771,,,,,,,,,,,,
1424,02/07/2019 07:45,1.179925511,14.03,,,,,,,,,,,,
1425,02/07/2019 08:00,1.178769654,14.096,,,,,,,,,,,,
1426,02/07/2019 08:15,1.179881313,14.074,,,,,,,,,,,,
1427,02/07/2019 08:30,1.178841877,14.132,,,,,,,,,,,,
1428,02/07/2019 08:45,1.181682176,14.036,,,,,,,,,,,,
1429,02/07/2019 09:00,1.182083878,13.744,,,,,,,,,,,,
1430,02/07/2019 09:15,1.1805666,13.954,,,,,,,,,,,,
1431,02/07/2019 09:30,1.180840057,13.943,,,,,,,,,,,,
1432,02/07/2019 09:45,1.179890639,14.042,,,,,,,,,,,,
1433,02/07/2019 10:00,1.181998007,14.068,,,,,,,,,,,,
1434,02/07/2019 10:15,1.180382721,14.421,,,,,,,,,,,,
1435,02/07/2019 10:30,1.183563226,14.611,,,,,,,,,,,,
1435,02/07/2019 10:45,1.181630404,14.61,,,,,,,,,,,,
1435,02/07/2019 11:00,1.18320258,14.493,,,,,,,,,,,,
1435,02/07/2019 11:15,1.181092448,14.43,,,,,,,,,,,,
1435,02/07/2019 11:30,1.183025556,14.408,,,,,,,,,,,,
1435,02/07/2019 11:45,1.184938785,14.349,,,,,,,,,,,,
1436,02/07/2019 12:00,1.184914815,14.282,,,,,,,,,,,,
1438,02/07/2019 12:15,1.187254841,14.207,,,,,,,,,,,,
1437.9,02/07/2019 12:30,1.185957799,14.158,,,,,,,,,,,,
1438.6,02/07/2019 12:45,1.186375841,14.128,,,,,,,,,,,,
1439.3,02/07/2019 13:00,1.188119981,14.084,,,,,,,,,,,,
1440,02/07/2019 13:15,1.189428893,14.036,,,,,,,,,,,,
1440.7,02/07/2019 13:30,1.189758031,14.015,,,,,,,,,,,,
1441.4,02/07/2019 13:45,1.191145193,13.997,,,,,,,,,,,,
1442.1,02/07/2019 14:00,1.188053066,14.02,,,,,,,,,,,,
1442.8,02/07/2019 14:15,1.189279608,14.054,,,,,,,,,,,,
1443.5,02/07/2019 14:30,1.189496379,14.054,,,,,,,,,,,,
1444.2,02/07/2019 14:45,1.190545289,14.032,,,,,,,,,,,,
1444.9,02/07/2019 15:00,1.189727462,14,,,,,,,,,,,,
1445.6,02/07/2019 15:15,1.191894096,13.967,,,,,,,,,,,,
1446.3,02/07/2019 15:30,1.192337969,13.934,,,,,,,,,,,,
1447,02/07/2019 15:45,1.193794875,13.892,,,,,,,,,,,,
1447.7,02/07/2019 16:00,1.194297406,13.829,,,,,,,,,,,,
1448.4,02/07/2019 16:15,1.194510011,13.765,,,,,,,,,,,,
1449.1,02/07/2019 16:30,1.195498789,13.712,,,,,,,,,,,,
1449.8,02/07/2019 16:45,1.193926281,13.676,,,,,,,,,,,,
,02/07/2019 17:00,1.193999038,13.649,,,,,,,,,,,,
,02/07/2019 17:15,1.195749243,13.616,,,,,,,,,,,,
,02/07/2019 17:30,1.196295438,13.572,,,,,,,,,,,,
,02/07/2019 17:45,1.194382309,13.523,,,,,,,,,,,,
,02/07/2019 18:00,1.197066006,13.475,,,,,,,,,,,,
,02/07/2019 18:15,1.197301144,13.434,,,,,,,,,,,,
,02/07/2019 18:30,1.198279876,13.391,,,,,,,,,,,,
,02/07/2019 18:45,1.198678077,13.341,,,,,,,,,,,,
,02/07/2019 19:00,1.199733299,13.29,,,,,,,,,,,,
,02/07/2019 19:15,1.200719063,13.24,,,,,,,,,,,,
,02/07/2019 19:30,1.199090155,13.192,,,,,,,,,,,,
,02/07/2019 19:45,1.203168765,13.141,,,,,,,,,,,,
,02/07/2019 20:00,1.202905924,13.096,,,,,,,,,,,,
,02/07/2019 20:15,1.203754135,13.058,,,,,,,,,,,,
,02/07/2019 20:30,1.2053463,13.029,,,,,,,,,,,,
,02/07/2019 20:45,1.20595295,13.01,,,,,,,,,,,,
,02/07/2019 21:00,1.20591029,12.99,,,,,,,,,,,,
,02/07/2019 21:15,1.205122027,12.974,,,,,,,,,,,,
,02/07/2019 21:30,1.205704854,12.956,,,,,,,,,,,,
,02/07/2019 21:45,1.205397779,12.938,,,,,,,,,,,,
,02/07/2019 22:00,1.208806022,12.924,,,,,,,,,,,,
,02/07/2019 22:15,1.207440277,12.915,,,,,,,,,,,,
,02/07/2019 22:30,1.209674397,12.9,,,,,,,,,,,,
,02/07/2019 22:45,1.210858565,12.891,,,,,,,,,,,,
,02/07/2019 23:00,1.209372343,12.877,,,,,,,,,,,,
,02/07/2019 23:15,1.21049778,12.864,,,,,,,,,,,,
,02/07/2019 23:30,1.209661872,12.85,,,,,,,,,,,,
,02/07/2019 23:45,1.210929599,12.843,,,,,,,,,,,,
,03/07/2019 00:00,1.213087911,12.841,,,,,,,,,,,,
,03/07/2019 00:15,1.213364096,12.85,,,,,,,,,,,,
,03/07/2019 00:30,1.21204571,12.862,,,,,,,,,,,,
,03/07/2019 00:45,1.215117784,12.876,,,,,,,,,,,,
,03/07/2019 01:00,1.212149792,12.889,,,,,,,,,,,,
,03/07/2019 01:15,1.215860088,12.898,,,,,,,,,,,,
,03/07/2019 01:30,1.215541429,12.954,,,,,,,,,,,,
,03/07/2019 01:45,1.215032263,13.052,,,,,,,,,,,,
,03/07/2019 02:00,1.21691486,13.103,,,,,,,,,,,,
,03/07/2019 02:15,1.218828744,13.191,,,,,,,,,,,,
,03/07/2019 02:30,1.217488407,13.293,,,,,,,,,,,,
,03/07/2019 02:45,1.216861667,13.332,,,,,,,,,,,,
,03/07/2019 03:00,1.219440214,13.383,,,,,,,,,,,,
,03/07/2019 03:15,1.220220155,13.43,,,,,,,,,,,,
,03/07/2019 03:30,1.21911668,13.512,,,,,,,,,,,,
,03/07/2019 03:45,1.219939179,13.687,,,,,,,,,,,,
,03/07/2019 04:00,1.219486883,13.859,,,,,,,,,,,,
,03/07/2019 04:15,1.21887558,14.053,,,,,,,,,,,,
,03/07/2019 04:30,1.220595411,14.249,,,,,,,,,,,,
,03/07/2019 04:45,1.222273153,14.379,,,,,,,,,,,,
,03/07/2019 05:00,1.22447029,14.486,,,,,,,,,,,,
,03/07/2019 05:15,1.223065517,14.584,,,,,,,,,,,,
,03/07/2019 05:30,1.223188113,14.638,,,,,,,,,,,,
,03/07/2019 05:45,1.223734963,14.741,,,,,,,,,,,,
,03/07/2019 06:00,1.222096775,14.901,,,,,,,,,,,,
,03/07/2019 06:15,1.222638786,15.094,,,,,,,,,,,,
,03/07/2019 06:30,1.22146518,15.331,,,,,,,,,,,,
,03/07/2019 06:45,1.222599925,15.587,,,,,,,,,,,,
,03/07/2019 07:00,1.220425736,15.849,,,,,,,,,,,,
,03/07/2019 07:15,1.224281631,15.997,,,,,,,,,,,,
,03/07/2019 07:30,1.224700004,16.12,,,,,,,,,,,,
,03/07/2019 07:45,1.223930256,16.131,,,,,,,,,,,,
,03/07/2019 08:00,1.224425405,16.223,,,,,,,,,,,,
,03/07/2019 08:15,1.224469116,16.418,,,,,,,,,,,,
,03/07/2019 08:30,1.222723584,16.594,,,,,,,,,,,,
,03/07/2019 08:45,1.224343202,16.691,,,,,,,,,,,,
,03/07/2019 09:00,1.223080683,16.778,,,,,,,,,,,,
,03/07/2019 09:15,1.223362609,16.804,,,,,,,,,,,,
,03/07/2019 09:30,1.223791746,16.939,,,,,,,,,,,,
,03/07/2019 09:45,1.222553086,17.042,,,,,,,,,,,,
,03/07/2019 10:00,1.223754331,17.016,,,,,,,,,,,,
,03/07/2019 10:15,1.223023224,17.051,,,,,,,,,,,,
,03/07/2019 10:30,1.222664734,16.999,,,,,,,,,,,,
,03/07/2019 10:45,1.221408157,16.887,,,,,,,,,,,,
,03/07/2019 11:00,1.222626949,16.906,,,,,,,,,,,,
,03/07/2019 11:15,1.222474651,16.927,,,,,,,,,,,,
,03/07/2019 11:30,1.224061222,16.949,,,,,,,,,,,,
,03/07/2019 11:45,1.226080294,16.955,,,,,,,,,,,,
,03/07/2019 12:00,1.226988425,17.005,,,,,,,,,,,,
,03/07/2019 12:15,1.227666727,17.068,,,,,,,,,,,,
,03/07/2019 12:30,1.226883772,17.024,,,,,,,,,,,,
,03/07/2019 12:45,1.226505044,16.924,,,,,,,,,,,,
,03/07/2019 13:00,1.228183311,16.832,,,,,,,,,,,,
,03/07/2019 13:15,1.229661312,16.769,,,,,,,,,,,,
,03/07/2019 13:30,1.231666136,16.704,,,,,,,,,,,,
,03/07/2019 13:45,1.231746211,16.647,,,,,,,,,,,,
,03/07/2019 14:00,1.232445027,16.576,,,,,,,,,,,,
,03/07/2019 14:15,1.232239406,16.457,,,,,,,,,,,,
,03/07/2019 14:30,1.230903326,16.356,,,,,,,,,,,,
,03/07/2019 14:45,1.231347448,16.283,,,,,,,,,,,,
,03/07/2019 15:00,1.231196255,16.195,,,,,,,,,,,,
,03/07/2019 15:15,1.232007723,16.08,,,,,,,,,,,,
,03/07/2019 15:30,1.231782298,15.958,,,,,,,,,,,,
,03/07/2019 15:45,1.232686042,15.842,,,,,,,,,,,,
,03/07/2019 16:00,1.232600613,15.751,,,,,,,,,,,,
,03/07/2019 16:15,1.234569127,15.654,,,,,,,,,,,,
,03/07/2019 16:30,1.232855186,15.543,,,,,,,,,,,,
,03/07/2019 16:45,1.234191505,15.445,,,,,,,,,,,,
,03/07/2019 17:00,1.233828278,15.375,,,,,,,,,,,,
,03/07/2019 17:15,1.234900614,15.324,,,,,,,,,,,,
,03/07/2019 17:30,1.236415248,15.287,,,,,,,,,,,,
,03/07/2019 17:45,1.236285297,15.246,,,,,,,,,,,,
,03/07/2019 18:00,1.234901001,15.193,,,,,,,,,,,,
,03/07/2019 18:15,1.237873223,15.119,,,,,,,,,,,,
,03/07/2019 18:30,1.235771449,15.042,,,,,,,,,,,,
,03/07/2019 18:45,1.236445115,14.979,,,,,,,,,,,,
,03/07/2019 19:00,1.236194328,14.922,,,,,,,,,,,,
,03/07/2019 19:15,1.23761733,14.874,,,,,,,,,,,,
,03/07/2019 19:30,1.237507507,14.83,,,,,,,,,,,,
,03/07/2019 19:45,1.237335939,14.785,,,,,,,,,,,,
,03/07/2019 20:00,1.236357022,14.743,,,,,,,,,,,,
,03/07/2019 20:15,1.237307913,14.705,,,,,,,,,,,,
,03/07/2019 20:30,1.237493075,14.674,,,,,,,,,,,,
,03/07/2019 20:45,1.238571152,14.64,,,,,,,,,,,,
,03/07/2019 21:00,1.238580478,14.608,,,,,,,,,,,,
,03/07/2019 21:15,1.237258646,14.578,,,,,,,,,,,,
,03/07/2019 21:30,1.23963301,14.554,,,,,,,,,,,,
,03/07/2019 21:45,1.239183967,14.524,,,,,,,,,,,,
,03/07/2019 22:00,1.239066789,14.493,,,,,,,,,,,,
,03/07/2019 22:15,1.238920085,14.463,,,,,,,,,,,,
,03/07/2019 22:30,1.240010935,14.439,,,,,,,,,,,,
,03/07/2019 22:45,1.242214164,14.415,,,,,,,,,,,,
,03/07/2019 23:00,1.240909123,14.391,,,,,,,,,,,,
,03/07/2019 23:15,1.24264426,14.373,,,,,,,,,,,,
,03/07/2019 23:30,1.24056947,14.36,,,,,,,,,,,,
,03/07/2019 23:45,1.242848221,14.346,,,,,,,,,,,,
,04/07/2019 00:00,1.246973223,14.334,,,,,,,,,,,,
,04/07/2019 00:15,1.24602692,14.322,,,,,,,,,,,,
,04/07/2019 00:30,1.246597693,14.316,,,,,,,,,,,,
,04/07/2019 00:45,1.24736511,14.313,,,,,,,,,,,,
,04/07/2019 01:00,1.248712377,14.312,,,,,,,,,,,,
,04/07/2019 01:15,1.247133594,14.322,,,,,,,,,,,,
,04/07/2019 01:30,1.248970481,14.339,,,,,,,,,,,,
,04/07/2019 01:45,1.247843035,14.354,,,,,,,,,,,,
,04/07/2019 02:00,1.249633282,14.372,,,,,,,,,,,,
,04/07/2019 02:15,1.249740377,14.396,,,,,,,,,,,,
,04/07/2019 02:30,1.251309872,14.435,,,,,,,,,,,,
,04/07/2019 02:45,1.251535868,14.511,,,,,,,,,,,,
,04/07/2019 03:00,1.251637554,14.671,,,,,,,,,,,,
,04/07/2019 03:15,1.252705347,14.846,,,,,,,,,,,,
,04/07/2019 03:30,1.252105914,14.943,,,,,,,,,,,,
,04/07/2019 03:45,1.251211929,15.072,,,,,,,,,,,,
,04/07/2019 04:00,1.252201573,15.109,,,,,,,,,,,,
,04/07/2019 04:15,1.251426839,15.142,,,,,,,,,,,,
,04/07/2019 04:30,1.252340712,15.209,,,,,,,,,,,,
,04/07/2019 04:45,1.251580474,15.273,,,,,,,,,,,,
,04/07/2019 05:00,1.252305739,15.329,,,,,,,,,,,,
,04/07/2019 05:15,1.250382178,15.421,,,,,,,,,,,,
,04/07/2019 05:30,1.249550583,15.539,,,,,,,,,,,,
,04/07/2019 05:45,1.250729665,15.66,,,,,,,,,,,,
,04/07/2019 06:00,1.250158072,15.752,,,,,,,,,,,,
,04/07/2019 06:15,1.248917366,15.84,,,,,,,,,,,,
,04/07/2019 06:30,1.248236383,15.933,,,,,,,,,,,,
,04/07/2019 06:45,1.249924741,16.007,,,,,,,,,,,,
,04/07/2019 07:00,1.24812632,16.088,,,,,,,,,,,,
,04/07/2019 07:15,1.249048985,16.186,,,,,,,,,,,,
,04/07/2019 07:30,1.248250861,16.265,,,,,,,,,,,,
,04/07/2019 07:45,1.248395741,16.382,,,,,,,,,,,,
,04/07/2019 08:00,1.24782989,16.491,,,,,,,,,,,,
,04/07/2019 08:15,1.247785406,16.558,,,,,,,,,,,,
,04/07/2019 08:30,1.248652924,16.603,,,,,,,,,,,,
,04/07/2019 08:45,1.247313158,16.659,,,,,,,,,,,,
,04/07/2019 09:00,1.24948098,16.71,,,,,,,,,,,,
,04/07/2019 09:15,1.246792509,16.723,,,,,,,,,,,,
,04/07/2019 09:30,1.247951851,16.716,,,,,,,,,,,,
,04/07/2019 09:45,1.248804116,16.691,,,,,,,,,,,,
,04/07/2019 10:00,1.248060771,16.653,,,,,,,,,,,,
,04/07/2019 10:15,1.249204611,16.616,,,,,,,,,,,,
,04/07/2019 10:30,1.249034481,16.615,,,,,,,,,,,,
,04/07/2019 10:45,1.246984269,16.64,,,,,,,,,,,,
,04/07/2019 11:00,1.248371864,16.667,,,,,,,,,,,,
,04/07/2019 11:15,1.248942066,16.707,,,,,,,,,,,,
,04/07/2019 11:30,1.247590817,16.729,,,,,,,,,,,,
,04/07/2019 11:45,1.248979417,16.755,,,,,,,,,,,,
,04/07/2019 12:00,1.248055647,16.766,,,,,,,,,,,,
,04/07/2019 12:15,1.248907627,16.764,,,,,,,,,,,,
,04/07/2019 12:30,1.248630438,16.756,,,,,,,,,,,,
,04/07/2019 12:45,1.248855531,16.725,,,,,,,,,,,,
,04/07/2019 13:00,1.248509814,16.683,,,,,,,,,,,,
,04/07/2019 13:15,1.249000327,16.649,,,,,,,,,,,,
,04/07/2019 13:30,1.249819011,16.612,,,,,,,,,,,,
,04/07/2019 13:45,1.248852148,16.558,,,,,,,,,,,,
,04/07/2019 14:00,1.250638229,16.512,,,,,,,,,,,,
,04/07/2019 14:15,1.249143538,16.461,,,,,,,,,,,,
,04/07/2019 14:30,1.250454459,16.411,,,,,,,,,,,,
,04/07/2019 14:45,1.251135875,16.363,,,,,,,,,,,,
,04/07/2019 15:00,1.251400863,16.315,,,,,,,,,,,,
,04/07/2019 15:15,1.251769213,16.272,,,,,,,,,,,,
,04/07/2019 15:30,1.251621468,16.226,,,,,,,,,,,,
,04/07/2019 15:45,1.250492547,16.18,,,,,,,,,,,,
,04/07/2019 16:00,1.250935379,16.131,,,,,,,,,,,,
,04/07/2019 16:15,1.251215148,16.091,,,,,,,,,,,,
,04/07/2019 16:30,1.252666027,16.055,,,,,,,,,,,,
,04/07/2019 16:45,1.25193879,16.018,,,,,,,,,,,,
,04/07/2019 17:00,1.252220569,15.976,,,,,,,,,,,,
,04/07/2019 17:15,1.253028166,15.933,,,,,,,,,,,,
,04/07/2019 17:30,1.252505932,15.885,,,,,,,,,,,,
,04/07/2019 17:45,1.253034331,15.836,,,,,,,,,,,,
,04/07/2019 18:00,1.253909701,15.788,,,,,,,,,,,,
,04/07/2019 18:15,1.254220324,15.74,,,,,,,,,,,,
,04/07/2019 18:30,1.253918557,15.694,,,,,,,,,,,,
,04/07/2019 18:45,1.254660714,15.648,,,,,,,,,,,,
,04/07/2019 19:00,1.254466327,15.603,,,,,,,,,,,,
,04/07/2019 19:15,1.255550432,15.563,,,,,,,,,,,,
,04/07/2019 19:30,1.255830201,15.523,,,,,,,,,,,,
,04/07/2019 19:45,1.255845554,15.485,,,,,,,,,,,,
,04/07/2019 20:00,1.256647125,15.448,,,,,,,,,,,,
,04/07/2019 20:15,1.257724198,15.415,,,,,,,,,,,,
,04/07/2019 20:30,1.257360722,15.385,,,,,,,,,,,,
,04/07/2019 20:45,1.25717509,15.354,,,,,,,,,,,,
,04/07/2019 21:00,1.258076006,15.326,,,,,,,,,,,,
,04/07/2019 21:15,1.257521591,15.293,,,,,,,,,,,,
,04/07/2019 21:30,1.258577855,15.258,,,,,,,,,,,,
,04/07/2019 21:45,1.258630808,15.228,,,,,,,,,,,,
,04/07/2019 22:00,1.258413318,15.206,,,,,,,,,,,,
,04/07/2019 22:15,1.258780378,15.187,,,,,,,,,,,,
