dates,Temperature 1,Temperature 2,Temperature 3,Temperature 4
09-10-2024 11:45,14.167,13.973,13.96,13.877
09-10-2024 12:00,14.176,13.978,13.96,13.877
09-10-2024 12:15,14.186,13.979,13.958,13.877
09-10-2024 12:30,14.198,13.981,13.958,13.876
09-10-2024 12:45,14.211,13.984,13.958,13.876
09-10-2024 13:00,14.225,13.987,13.958,13.876
09-10-2024 13:15,14.238,13.99,13.958,13.876
09-10-2024 13:30,14.255,13.994,13.96,13.876
09-10-2024 13:45,14.271,13.999,13.961,13.877
09-10-2024 14:00,14.289,14.005,13.963,13.877
09-10-2024 14:15,14.306,14.012,13.964,13.877
09-10-2024 14:30,14.325,14.023,13.966,13.879
09-10-2024 14:45,14.34,14.029,13.969,13.879
09-10-2024 15:00,14.354,14.038,13.972,13.879
09-10-2024 15:15,14.37,14.045,13.975,13.88
09-10-2024 15:30,14.385,14.053,13.978,13.882
09-10-2024 15:45,14.403,14.06,13.981,13.883
09-10-2024 16:00,14.421,14.069,13.984,13.885
09-10-2024 16:15,14.442,14.078,13.988,13.885
09-10-2024 16:30,14.465,14.087,13.991,13.886
09-10-2024 16:45,14.49,14.098,13.996,13.889
09-10-2024 17:00,14.514,14.111,14.0,13.891
09-10-2024 17:15,14.533,14.123,14.006,13.892
09-10-2024 17:30,14.553,14.135,14.011,13.895
09-10-2024 17:45,14.572,14.147,14.017,13.898
09-10-2024 18:00,14.593,14.161,14.023,13.9
09-10-2024 18:15,14.614,14.174,14.029,13.903
09-10-2024 18:30,14.634,14.188,14.036,13.906
09-10-2024 18:45,14.649,14.201,14.042,13.909
09-10-2024 19:00,14.664,14.213,14.05,13.913
09-10-2024 19:15,14.679,14.225,14.057,13.916
09-10-2024 19:30,14.695,14.237,14.065,13.921
09-10-2024 19:45,14.713,14.249,14.072,13.924
09-10-2024 20:00,14.729,14.261,14.08,13.928
09-10-2024 20:15,14.747,14.271,14.087,13.933
09-10-2024 20:30,14.762,14.283,14.095,13.936
09-10-2024 20:45,14.777,14.297,14.102,13.94
09-10-2024 21:00,14.788,14.309,14.11,13.945
09-10-2024 21:15,14.795,14.321,14.117,13.949
09-10-2024 21:30,14.798,14.331,14.126,13.954
09-10-2024 21:45,14.798,14.342,14.134,13.96
09-10-2024 22:00,14.792,14.351,14.141,13.964
09-10-2024 22:15,14.785,14.358,14.149,13.969
09-10-2024 22:30,14.773,14.364,14.156,13.973
09-10-2024 22:45,14.759,14.369,14.164,13.979
09-10-2024 23:00,14.744,14.372,14.17,13.984
09-10-2024 23:15,14.726,14.373,14.177,13.988
09-10-2024 23:30,14.707,14.373,14.182,13.994
09-10-2024 23:45,14.686,14.37,14.188,13.999
10-10-2024 00:00,14.664,14.367,14.191,14.003
10-10-2024 00:15,14.641,14.363,14.195,14.008
10-10-2024 00:30,14.617,14.357,14.198,14.012
10-10-2024 00:45,14.593,14.351,14.2,14.017
10-10-2024 01:00,14.569,14.343,14.201,14.02
10-10-2024 01:15,14.544,14.334,14.203,14.023
10-10-2024 01:30,14.52,14.325,14.203,14.027
10-10-2024 01:45,14.498,14.315,14.203,14.029
10-10-2024 02:00,14.472,14.306,14.201,14.032
10-10-2024 02:15,14.448,14.294,14.2,14.035
10-10-2024 02:30,14.424,14.283,14.198,14.036
10-10-2024 02:45,14.399,14.273,14.195,14.038
10-10-2024 03:00,14.376,14.261,14.192,14.039
10-10-2024 03:15,14.354,14.249,14.189,14.041
10-10-2024 03:30,14.333,14.237,14.186,14.042
10-10-2024 03:45,14.312,14.225,14.182,14.042
10-10-2024 04:00,14.289,14.213,14.177,14.042
10-10-2024 04:15,14.268,14.201,14.173,14.042
10-10-2024 04:30,14.247,14.189,14.168,14.042
10-10-2024 04:45,14.226,14.177,14.164,14.042
10-10-2024 05:00,14.208,14.164,14.159,14.041
10-10-2024 05:15,14.189,14.152,14.153,14.041
10-10-2024 05:30,14.171,14.14,14.149,14.039
10-10-2024 05:45,14.153,14.128,14.143,14.038
10-10-2024 06:00,14.137,14.117,14.137,14.038
10-10-2024 06:15,14.12,14.105,14.131,14.035
10-10-2024 06:30,14.105,14.093,14.125,14.033
10-10-2024 06:45,14.092,14.083,14.119,14.032
10-10-2024 07:00,14.078,14.072,14.113,14.03
10-10-2024 07:15,14.065,14.06,14.107,14.027
10-10-2024 07:30,14.053,14.05,14.101,14.026
10-10-2024 07:45,14.041,14.041,14.096,14.023
10-10-2024 08:00,14.033,14.03,14.089,14.02
10-10-2024 08:15,14.026,14.02,14.083,14.018
10-10-2024 08:30,14.02,14.011,14.077,14.015
10-10-2024 08:45,14.017,14.002,14.071,14.012
10-10-2024 09:00,14.014,13.994,14.065,14.009
10-10-2024 09:15,14.014,13.987,14.059,14.006
10-10-2024 09:30,14.015,13.981,14.053,14.003
10-10-2024 09:45,14.018,13.975,14.048,14.0
10-10-2024 10:00,14.021,13.97,14.042,13.997
10-10-2024 10:15,14.027,13.967,14.038,13.996
10-10-2024 10:30,14.036,13.964,14.033,13.993
10-10-2024 10:45,14.045,13.961,14.029,13.99
10-10-2024 11:00,14.057,13.96,14.026,13.987
10-10-2024 11:15,14.071,13.96,14.021,13.984
10-10-2024 11:30,14.084,13.96,14.018,13.981
10-10-2024 11:45,14.101,13.961,14.015,13.979
10-10-2024 12:00,14.116,13.963,14.012,13.976
10-10-2024 12:15,14.129,13.967,14.011,13.973
10-10-2024 12:30,14.141,13.97,14.009,13.972
10-10-2024 12:45,14.155,13.975,14.008,13.97
10-10-2024 13:00,14.171,13.979,14.008,13.967
10-10-2024 13:15,14.192,13.984,14.008,13.966
10-10-2024 13:30,14.213,13.988,14.008,13.964
10-10-2024 13:45,14.231,13.996,14.008,13.963
10-10-2024 14:00,14.247,14.002,14.008,13.961
10-10-2024 14:15,14.264,14.009,14.009,13.961
10-10-2024 14:30,14.282,14.017,14.011,13.96
10-10-2024 14:45,14.298,14.024,14.012,13.96
10-10-2024 15:00,14.316,14.033,14.015,13.96
10-10-2024 15:15,14.333,14.041,14.017,13.96
10-10-2024 15:30,14.348,14.05,14.02,13.96
10-10-2024 15:45,14.36,14.059,14.023,13.96
10-10-2024 16:00,14.372,14.066,14.026,13.96
10-10-2024 16:15,14.384,14.075,14.029,13.96
10-10-2024 16:30,14.394,14.083,14.033,13.961
10-10-2024 16:45,14.406,14.09,14.036,13.961
10-10-2024 17:00,14.417,14.099,14.041,13.963
10-10-2024 17:15,14.427,14.107,14.044,13.964
10-10-2024 17:30,14.436,14.114,14.048,13.966
10-10-2024 17:45,14.445,14.122,14.053,13.967
10-10-2024 18:00,14.451,14.128,14.057,13.969
10-10-2024 18:15,14.456,14.135,14.06,13.97
10-10-2024 18:30,14.459,14.141,14.065,13.972
10-10-2024 18:45,14.459,14.147,14.069,13.975
10-10-2024 19:00,14.46,14.153,14.074,13.976
10-10-2024 19:15,14.459,14.158,14.077,13.978
10-10-2024 19:30,14.454,14.162,14.081,13.981
10-10-2024 19:45,14.45,14.165,14.084,13.982
10-10-2024 20:00,14.444,14.168,14.089,13.985
10-10-2024 20:15,14.436,14.17,14.092,13.987
10-10-2024 20:30,14.427,14.171,14.095,13.988
10-10-2024 20:45,14.418,14.171,14.098,13.991
10-10-2024 21:00,14.406,14.171,14.101,13.993
10-10-2024 21:15,14.394,14.171,14.102,13.996
10-10-2024 21:30,14.381,14.17,14.104,13.997
10-10-2024 21:45,14.366,14.167,14.107,13.999
10-10-2024 22:00,14.351,14.164,14.108,14.002
10-10-2024 22:15,14.334,14.161,14.108,14.003
10-10-2024 22:30,14.318,14.156,14.11,14.005
10-10-2024 22:45,14.301,14.15,14.11,14.006
10-10-2024 23:00,14.288,14.146,14.11,14.008
10-10-2024 23:15,14.273,14.14,14.108,14.009
10-10-2024 23:30,14.259,14.134,14.108,14.009
10-10-2024 23:45,14.246,14.128,14.107,14.011
11-10-2024 00:00,14.232,14.12,14.105,14.011
11-10-2024 00:15,14.219,14.114,14.104,14.012
11-10-2024 00:30,14.207,14.107,14.102,14.012
11-10-2024 00:45,14.194,14.101,14.099,14.012
11-10-2024 01:00,14.182,14.093,14.098,14.012
11-10-2024 01:15,14.17,14.087,14.095,14.012
11-10-2024 01:30,14.158,14.08,14.092,14.012
11-10-2024 01:45,14.146,14.072,14.089,14.012
11-10-2024 02:00,14.134,14.066,14.086,14.011
11-10-2024 02:15,14.12,14.059,14.083,14.011
11-10-2024 02:30,14.105,14.051,14.08,14.009
11-10-2024 02:45,14.092,14.044,14.077,14.009
11-10-2024 03:00,14.077,14.036,14.072,14.008
11-10-2024 03:15,14.062,14.029,14.069,14.006
11-10-2024 03:30,14.045,14.02,14.065,14.005
11-10-2024 03:45,14.027,14.012,14.062,14.003
11-10-2024 04:00,14.009,14.003,14.057,14.002
11-10-2024 04:15,13.988,13.993,14.053,14.0
11-10-2024 04:30,13.967,13.984,14.048,13.999
11-10-2024 04:45,13.948,13.973,14.044,13.997
11-10-2024 05:00,13.927,13.963,14.039,13.994
11-10-2024 05:15,13.906,13.952,14.033,13.993
11-10-2024 05:30,13.886,13.942,14.029,13.991
11-10-2024 05:45,13.868,13.93,14.023,13.988
11-10-2024 06:00,13.849,13.918,14.017,13.985
11-10-2024 06:15,13.832,13.907,14.011,13.982
11-10-2024 06:30,13.814,13.895,14.005,13.979
11-10-2024 06:45,13.798,13.885,13.999,13.976
11-10-2024 07:00,13.783,13.873,13.993,13.973
11-10-2024 07:15,13.768,13.861,13.985,13.97
11-10-2024 07:30,13.753,13.85,13.979,13.967
11-10-2024 07:45,13.739,13.84,13.973,13.964
11-10-2024 08:00,13.726,13.828,13.966,13.96
11-10-2024 08:15,13.712,13.817,13.96,13.957
11-10-2024 08:30,13.699,13.807,13.952,13.952
11-10-2024 08:45,13.687,13.796,13.946,13.949
11-10-2024 09:00,13.676,13.786,13.939,13.945
11-10-2024 09:15,13.664,13.775,13.931,13.94
11-10-2024 09:30,13.654,13.766,13.925,13.936
11-10-2024 09:45,13.645,13.757,13.918,13.933
11-10-2024 10:00,13.637,13.748,13.913,13.931
11-10-2024 10:15,13.631,13.741,13.906,13.928
11-10-2024 10:30,13.623,13.732,13.898,13.924
11-10-2024 10:45,13.62,13.724,13.895,13.924
11-10-2024 11:00,13.619,13.718,13.889,13.922
11-10-2024 11:15,13.619,13.711,13.882,13.919
11-10-2024 11:30,13.62,13.705,13.876,13.915
11-10-2024 11:45,13.625,13.697,13.868,13.91
11-10-2024 12:00,13.629,13.691,13.861,13.903
11-10-2024 12:15,13.634,13.685,13.855,13.897
11-10-2024 12:30,13.64,13.681,13.849,13.889
11-10-2024 12:45,13.649,13.678,13.843,13.885
11-10-2024 13:00,13.655,13.673,13.837,13.876
11-10-2024 13:15,13.666,13.672,13.832,13.871
11-10-2024 13:30,13.679,13.672,13.828,13.867
11-10-2024 13:45,13.696,13.672,13.825,13.864
11-10-2024 14:00,13.712,13.675,13.822,13.861
11-10-2024 14:15,13.73,13.676,13.819,13.856
11-10-2024 14:30,13.75,13.681,13.816,13.853
11-10-2024 14:45,13.768,13.684,13.814,13.85
11-10-2024 15:00,13.786,13.69,13.813,13.847
11-10-2024 15:15,13.804,13.694,13.811,13.846
11-10-2024 15:30,13.825,13.7,13.811,13.843
11-10-2024 15:45,13.846,13.708,13.81,13.84
11-10-2024 16:00,13.867,13.714,13.81,13.838
11-10-2024 16:15,13.888,13.721,13.811,13.835
11-10-2024 16:30,13.907,13.73,13.811,13.834
11-10-2024 16:45,13.925,13.739,13.813,13.832
11-10-2024 17:00,13.94,13.748,13.814,13.831
11-10-2024 17:15,13.955,13.756,13.817,13.829
11-10-2024 17:30,13.967,13.765,13.819,13.828
11-10-2024 17:45,13.979,13.774,13.822,13.826
11-10-2024 18:00,13.99,13.781,13.823,13.825
11-10-2024 18:15,13.997,13.789,13.826,13.825
11-10-2024 18:30,14.002,13.796,13.829,13.823
11-10-2024 18:45,14.003,13.802,13.832,13.823
11-10-2024 19:00,14.002,13.808,13.837,13.823
11-10-2024 19:15,13.997,13.814,13.84,13.825
11-10-2024 19:30,13.99,13.819,13.843,13.825
11-10-2024 19:45,13.978,13.822,13.846,13.825
11-10-2024 20:00,13.964,13.823,13.849,13.826
11-10-2024 20:15,13.948,13.823,13.85,13.826
11-10-2024 20:30,13.928,13.823,13.853,13.828
11-10-2024 20:45,13.907,13.82,13.855,13.828
11-10-2024 21:00,13.883,13.817,13.856,13.829
11-10-2024 21:15,13.858,13.811,13.858,13.829
11-10-2024 21:30,13.832,13.805,13.858,13.829
11-10-2024 21:45,13.807,13.798,13.856,13.831
11-10-2024 22:00,13.78,13.789,13.856,13.831
11-10-2024 22:15,13.753,13.78,13.855,13.831
11-10-2024 22:30,13.726,13.769,13.853,13.831
11-10-2024 22:45,13.697,13.759,13.85,13.831
11-10-2024 23:00,13.669,13.747,13.847,13.829
11-10-2024 23:15,13.64,13.733,13.844,13.829
11-10-2024 23:30,13.613,13.72,13.84,13.828
11-10-2024 23:45,13.586,13.706,13.835,13.828
12-10-2024 00:00,13.557,13.693,13.829,13.826
12-10-2024 00:15,13.53,13.679,13.823,13.825
12-10-2024 00:30,13.503,13.664,13.817,13.822
12-10-2024 00:45,13.478,13.649,13.811,13.82
12-10-2024 01:00,13.451,13.634,13.805,13.817
12-10-2024 01:15,13.425,13.619,13.798,13.816
12-10-2024 01:30,13.4,13.602,13.79,13.813
12-10-2024 01:45,13.376,13.587,13.783,13.81
12-10-2024 02:00,13.351,13.571,13.775,13.807
12-10-2024 02:15,13.327,13.554,13.766,13.802
12-10-2024 02:30,13.305,13.539,13.757,13.798
12-10-2024 02:45,13.284,13.524,13.75,13.795
12-10-2024 03:00,13.264,13.508,13.741,13.79
12-10-2024 03:15,13.245,13.493,13.732,13.786
12-10-2024 03:30,13.227,13.479,13.723,13.781
12-10-2024 03:45,13.209,13.464,13.714,13.777
12-10-2024 04:00,13.192,13.449,13.703,13.772
12-10-2024 04:15,13.177,13.436,13.694,13.768
12-10-2024 04:30,13.163,13.422,13.685,13.763
12-10-2024 04:45,13.15,13.409,13.676,13.757
12-10-2024 05:00,13.138,13.395,13.666,13.753
12-10-2024 05:15,13.127,13.383,13.657,13.747
12-10-2024 05:30,13.118,13.371,13.648,13.741
12-10-2024 05:45,13.109,13.359,13.638,13.735
12-10-2024 06:00,13.099,13.347,13.629,13.729
12-10-2024 06:15,13.09,13.336,13.62,13.724
12-10-2024 06:30,13.082,13.327,13.611,13.718
12-10-2024 06:45,13.075,13.317,13.602,13.712
12-10-2024 07:00,13.069,13.308,13.595,13.706
12-10-2024 07:15,13.061,13.299,13.586,13.7
12-10-2024 07:30,13.055,13.29,13.578,13.694
12-10-2024 07:45,13.049,13.281,13.569,13.688
12-10-2024 08:00,13.043,13.273,13.562,13.682
12-10-2024 08:15,13.037,13.266,13.554,13.678
12-10-2024 08:30,13.032,13.258,13.547,13.672
12-10-2024 08:45,13.026,13.251,13.539,13.666
12-10-2024 09:00,13.022,13.243,13.533,13.66
12-10-2024 09:15,13.017,13.236,13.526,13.655
12-10-2024 09:30,13.014,13.23,13.518,13.649
12-10-2024 09:45,13.01,13.222,13.512,13.643
12-10-2024 10:00,13.008,13.216,13.506,13.638
12-10-2024 10:15,13.007,13.21,13.499,13.632
12-10-2024 10:30,13.007,13.204,13.493,13.628
12-10-2024 10:45,13.008,13.2,13.487,13.623
12-10-2024 11:00,13.01,13.195,13.481,13.619
12-10-2024 11:15,13.014,13.191,13.475,13.614
12-10-2024 11:30,13.02,13.188,13.47,13.61
12-10-2024 11:45,13.028,13.184,13.464,13.605
12-10-2024 12:00,13.035,13.18,13.458,13.599
12-10-2024 12:15,13.044,13.18,13.454,13.595
12-10-2024 12:30,13.054,13.178,13.448,13.589
12-10-2024 12:45,13.064,13.177,13.443,13.584
12-10-2024 13:00,13.075,13.177,13.44,13.58
12-10-2024 13:15,13.087,13.178,13.436,13.575
12-10-2024 13:30,13.102,13.18,13.433,13.572
12-10-2024 13:45,13.117,13.183,13.43,13.569
12-10-2024 14:00,13.133,13.184,13.427,13.565
12-10-2024 14:15,13.151,13.189,13.425,13.56
12-10-2024 14:30,13.169,13.192,13.422,13.557
12-10-2024 14:45,13.188,13.197,13.421,13.553
12-10-2024 15:00,13.206,13.203,13.419,13.548
12-10-2024 15:15,13.225,13.209,13.418,13.545
12-10-2024 15:30,13.245,13.215,13.418,13.542
12-10-2024 15:45,13.267,13.222,13.418,13.539
12-10-2024 16:00,13.29,13.23,13.418,13.536
12-10-2024 16:15,13.311,13.237,13.418,13.533
12-10-2024 16:30,13.333,13.246,13.419,13.532
12-10-2024 16:45,13.356,13.255,13.421,13.529
12-10-2024 17:00,13.377,13.266,13.422,13.527
12-10-2024 17:15,13.398,13.276,13.425,13.526
12-10-2024 17:30,13.418,13.285,13.427,13.524
12-10-2024 17:45,13.439,13.296,13.43,13.523
12-10-2024 18:00,13.458,13.306,13.433,13.521
12-10-2024 18:15,13.476,13.318,13.436,13.521
12-10-2024 18:30,13.496,13.329,13.44,13.52
12-10-2024 18:45,13.514,13.339,13.443,13.52
12-10-2024 19:00,13.532,13.35,13.448,13.52
12-10-2024 19:15,13.55,13.362,13.452,13.521
12-10-2024 19:30,13.566,13.373,13.457,13.521
12-10-2024 19:45,13.583,13.383,13.461,13.523
12-10-2024 20:00,13.599,13.394,13.467,13.523
12-10-2024 20:15,13.616,13.406,13.472,13.524
12-10-2024 20:30,13.631,13.416,13.478,13.526
12-10-2024 20:45,13.645,13.427,13.482,13.526
12-10-2024 21:00,13.658,13.437,13.487,13.527
12-10-2024 21:15,13.67,13.446,13.493,13.529
12-10-2024 21:30,13.682,13.457,13.499,13.53
12-10-2024 21:45,13.691,13.466,13.503,13.533
12-10-2024 22:00,13.702,13.475,13.509,13.535
12-10-2024 22:15,13.711,13.484,13.515,13.536
12-10-2024 22:30,13.718,13.493,13.52,13.539
12-10-2024 22:45,13.726,13.5,13.526,13.541
12-10-2024 23:00,13.732,13.509,13.53,13.542
12-10-2024 23:15,13.738,13.517,13.536,13.545
12-10-2024 23:30,13.742,13.524,13.542,13.548
12-10-2024 23:45,13.745,13.53,13.547,13.551
13-10-2024 00:00,13.748,13.536,13.551,13.554
13-10-2024 00:15,13.751,13.542,13.557,13.556
13-10-2024 00:30,13.753,13.547,13.562,13.559
13-10-2024 00:45,13.753,13.553,13.566,13.562
13-10-2024 01:00,13.754,13.557,13.571,13.563
13-10-2024 01:15,13.754,13.56,13.575,13.566
13-10-2024 01:30,13.754,13.565,13.578,13.569
13-10-2024 01:45,13.754,13.568,13.583,13.572
13-10-2024 02:00,13.753,13.571,13.586,13.574
13-10-2024 02:15,13.753,13.574,13.59,13.577
13-10-2024 02:30,13.751,13.577,13.593,13.578
13-10-2024 02:45,13.748,13.578,13.596,13.581
13-10-2024 03:00,13.745,13.58,13.599,13.583
13-10-2024 03:15,13.742,13.581,13.602,13.586
13-10-2024 03:30,13.739,13.583,13.605,13.587
13-10-2024 03:45,13.735,13.584,13.607,13.589
13-10-2024 04:00,13.729,13.584,13.61,13.592
13-10-2024 04:15,13.723,13.584,13.611,13.593
13-10-2024 04:30,13.715,13.584,13.613,13.593
13-10-2024 04:45,13.706,13.583,13.614,13.595
13-10-2024 05:00,13.696,13.581,13.616,13.596
13-10-2024 05:15,13.685,13.58,13.617,13.598
13-10-2024 05:30,13.672,13.578,13.619,13.598
13-10-2024 05:45,13.657,13.575,13.619,13.599
13-10-2024 06:00,13.642,13.572,13.62,13.601
13-10-2024 06:15,13.625,13.568,13.62,13.602
13-10-2024 06:30,13.607,13.563,13.62,13.604
13-10-2024 06:45,13.589,13.557,13.62,13.604
13-10-2024 07:00,13.569,13.551,13.62,13.604
13-10-2024 07:15,13.55,13.544,13.619,13.605
13-10-2024 07:30,13.53,13.536,13.617,13.605
13-10-2024 07:45,13.509,13.529,13.616,13.607
13-10-2024 08:00,13.49,13.521,13.614,13.608
13-10-2024 08:15,13.469,13.512,13.613,13.61
13-10-2024 08:30,13.449,13.503,13.61,13.61
13-10-2024 08:45,13.431,13.494,13.607,13.611
13-10-2024 09:00,13.415,13.485,13.604,13.613
13-10-2024 09:15,13.4,13.475,13.601,13.613
13-10-2024 09:30,13.386,13.466,13.598,13.614
13-10-2024 09:45,13.374,13.457,13.593,13.614
13-10-2024 10:00,13.364,13.446,13.589,13.614
13-10-2024 10:15,13.356,13.439,13.586,13.614
13-10-2024 10:30,13.348,13.431,13.583,13.617
13-10-2024 10:45,13.345,13.424,13.578,13.617
13-10-2024 11:00,13.342,13.418,13.572,13.617
13-10-2024 11:15,13.339,13.409,13.568,13.614
13-10-2024 11:30,13.338,13.403,13.562,13.611
13-10-2024 11:45,13.339,13.397,13.557,13.611
13-10-2024 12:00,13.339,13.389,13.551,13.605
13-10-2024 12:15,13.336,13.382,13.545,13.596
13-10-2024 12:30,13.339,13.379,13.541,13.596
13-10-2024 12:45,13.342,13.376,13.538,13.595
13-10-2024 13:00,13.333,13.365,13.53,13.578
13-10-2024 13:15,13.336,13.364,13.526,13.577
13-10-2024 13:30,13.341,13.362,13.523,13.575
13-10-2024 13:45,13.347,13.36,13.521,13.574
13-10-2024 14:00,13.354,13.36,13.518,13.572
13-10-2024 14:15,13.362,13.359,13.515,13.571
13-10-2024 14:30,13.37,13.36,13.512,13.569
13-10-2024 14:45,13.377,13.36,13.511,13.568
13-10-2024 15:00,13.383,13.36,13.509,13.565
13-10-2024 15:15,13.391,13.362,13.506,13.563
13-10-2024 15:30,13.398,13.364,13.505,13.56
13-10-2024 15:45,13.406,13.365,13.503,13.559
13-10-2024 16:00,13.413,13.367,13.502,13.556
13-10-2024 16:15,13.419,13.368,13.502,13.554
13-10-2024 16:30,13.424,13.37,13.5,13.553
13-10-2024 16:45,13.428,13.373,13.499,13.55
13-10-2024 17:00,13.431,13.374,13.499,13.548
13-10-2024 17:15,13.434,13.376,13.499,13.547
13-10-2024 17:30,13.437,13.377,13.497,13.544
13-10-2024 17:45,13.44,13.379,13.497,13.542
13-10-2024 18:00,13.443,13.38,13.497,13.541
13-10-2024 18:15,13.448,13.382,13.497,13.539
13-10-2024 18:30,13.451,13.383,13.497,13.538
13-10-2024 18:45,13.455,13.386,13.497,13.536
13-10-2024 19:00,13.46,13.388,13.497,13.536
13-10-2024 19:15,13.463,13.389,13.499,13.535
13-10-2024 19:30,13.466,13.391,13.499,13.535
13-10-2024 19:45,13.47,13.394,13.499,13.533
13-10-2024 20:00,13.472,13.395,13.499,13.533
13-10-2024 20:15,13.475,13.397,13.5,13.533
13-10-2024 20:30,13.475,13.398,13.5,13.532
13-10-2024 20:45,13.473,13.4,13.5,13.532
13-10-2024 21:00,13.47,13.401,13.502,13.532
13-10-2024 21:15,13.466,13.403,13.502,13.532
13-10-2024 21:30,13.461,13.403,13.502,13.53
13-10-2024 21:45,13.455,13.403,13.503,13.53
13-10-2024 22:00,13.449,13.403,13.503,13.532
13-10-2024 22:15,13.442,13.401,13.503,13.532
13-10-2024 22:30,13.436,13.4,13.503,13.532
13-10-2024 22:45,13.428,13.398,13.503,13.532
13-10-2024 23:00,13.421,13.395,13.503,13.532
13-10-2024 23:15,13.412,13.394,13.503,13.53
13-10-2024 23:30,13.404,13.391,13.502,13.53
13-10-2024 23:45,13.395,13.388,13.502,13.53
14-10-2024 00:00,13.385,13.383,13.5,13.53
14-10-2024 00:15,13.376,13.38,13.5,13.53
14-10-2024 00:30,13.365,13.376,13.499,13.529
14-10-2024 00:45,13.354,13.371,13.497,13.529
14-10-2024 01:00,13.344,13.367,13.496,13.527
14-10-2024 01:15,13.33,13.362,13.493,13.527
14-10-2024 01:30,13.318,13.356,13.491,13.526
14-10-2024 01:45,13.303,13.35,13.488,13.526
14-10-2024 02:00,13.29,13.344,13.487,13.524
14-10-2024 02:15,13.275,13.338,13.484,13.523
14-10-2024 02:30,13.261,13.33,13.481,13.523
14-10-2024 02:45,13.246,13.323,13.478,13.521
14-10-2024 03:00,13.233,13.317,13.475,13.52
14-10-2024 03:15,13.219,13.308,13.472,13.518
14-10-2024 03:30,13.206,13.3,13.469,13.517
14-10-2024 03:45,13.192,13.293,13.464,13.515
14-10-2024 04:00,13.18,13.284,13.46,13.514
14-10-2024 04:15,13.166,13.276,13.455,13.511
14-10-2024 04:30,13.153,13.269,13.452,13.509
14-10-2024 04:45,13.141,13.26,13.448,13.506
14-10-2024 05:00,13.129,13.252,13.443,13.505
14-10-2024 05:15,13.117,13.243,13.439,13.502
14-10-2024 05:30,13.105,13.234,13.433,13.499
14-10-2024 05:45,13.093,13.227,13.428,13.497
14-10-2024 06:00,13.082,13.218,13.424,13.494
14-10-2024 06:15,13.072,13.21,13.418,13.491
14-10-2024 06:30,13.061,13.203,13.413,13.488
14-10-2024 06:45,13.051,13.194,13.409,13.485
14-10-2024 07:00,13.041,13.186,13.403,13.482
14-10-2024 07:15,13.032,13.178,13.398,13.479
14-10-2024 07:30,13.023,13.171,13.392,13.476
14-10-2024 07:45,13.016,13.163,13.388,13.473
14-10-2024 08:00,13.01,13.156,13.382,13.47
14-10-2024 08:15,13.004,13.148,13.377,13.467
14-10-2024 08:30,12.998,13.142,13.371,13.464
14-10-2024 08:45,12.995,13.136,13.367,13.463
14-10-2024 09:00,12.992,13.13,13.362,13.46
14-10-2024 09:15,12.992,13.124,13.356,13.457
14-10-2024 09:30,12.992,13.12,13.351,13.454
14-10-2024 09:45,12.995,13.115,13.348,13.454
14-10-2024 10:00,12.999,13.111,13.342,13.449
14-10-2024 10:15,13.004,13.106,13.336,13.445
14-10-2024 10:30,13.011,13.105,13.333,13.443
14-10-2024 10:45,13.02,13.105,13.33,13.442
14-10-2024 11:00,13.031,13.105,13.33,13.445
14-10-2024 11:15,13.049,13.106,13.329,13.448
14-10-2024 11:30,13.075,13.111,13.327,13.449
14-10-2024 11:45,13.096,13.108,13.317,13.436
14-10-2024 12:00,13.114,13.103,13.309,13.421
14-10-2024 12:15,13.15,13.114,13.311,13.427
14-10-2024 12:30,13.181,13.123,13.311,13.428
14-10-2024 12:45,13.212,13.132,13.309,13.427
14-10-2024 13:00,13.236,13.135,13.306,13.413
14-10-2024 13:15,13.266,13.142,13.305,13.409
14-10-2024 13:30,13.299,13.154,13.306,13.406
14-10-2024 13:45,13.332,13.168,13.308,13.406
14-10-2024 14:00,13.362,13.181,13.311,13.404
14-10-2024 14:15,13.394,13.195,13.312,13.403
14-10-2024 14:30,13.424,13.21,13.317,13.403
14-10-2024 14:45,13.452,13.224,13.32,13.401
14-10-2024 15:00,13.481,13.239,13.324,13.4
14-10-2024 15:15,13.511,13.255,13.33,13.401
14-10-2024 15:30,13.538,13.27,13.335,13.4
14-10-2024 15:45,13.568,13.285,13.341,13.4
14-10-2024 16:00,13.598,13.302,13.347,13.401
14-10-2024 16:15,13.625,13.317,13.353,13.401
14-10-2024 16:30,13.652,13.335,13.36,13.403
14-10-2024 16:45,13.678,13.351,13.368,13.404
14-10-2024 17:00,13.703,13.367,13.376,13.406
14-10-2024 17:15,13.73,13.383,13.383,13.409
14-10-2024 17:30,13.757,13.4,13.391,13.41
14-10-2024 17:45,13.784,13.416,13.398,13.412
14-10-2024 18:00,13.808,13.433,13.407,13.415
14-10-2024 18:15,13.829,13.449,13.416,13.416
14-10-2024 18:30,13.852,13.466,13.425,13.421
14-10-2024 18:45,13.873,13.482,13.434,13.424
14-10-2024 19:00,13.892,13.499,13.443,13.428
14-10-2024 19:15,13.913,13.515,13.452,13.433
14-10-2024 19:30,13.933,13.53,13.463,13.437
14-10-2024 19:45,13.951,13.545,13.472,13.442
14-10-2024 20:00,13.97,13.56,13.481,13.446
14-10-2024 20:15,13.988,13.575,13.491,13.451
14-10-2024 20:30,14.005,13.59,13.5,13.457
14-10-2024 20:45,14.021,13.605,13.511,13.461
